time,t1,t2,t3,t4
3.400000000000000244e-01,2.771514892578125000e+00,3.168123960494995117e+00,3.112679004669189453e+00,2.847232341766357422e+00
3.500000000000000333e-01,2.949022054672241211e+00,3.022418022155761719e+00,3.073310613632202148e+00,2.934235334396362305e+00
3.599999999999999867e-01,2.938539743423461914e+00,3.156924247741699219e+00,3.144503355026245117e+00,2.956424474716186523e+00
3.699999999999999956e-01,3.108243227005004883e+00,3.012117385864257812e+00,3.075453281402587891e+00,3.053133010864257812e+00
3.800000000000000044e-01,3.058649301528930664e+00,3.180382013320922852e+00,3.131447315216064453e+00,3.083908081054687500e+00
3.900000000000000133e-01,3.196119070053100586e+00,3.065901517868041992e+00,3.051564216613769531e+00,3.187779903411865234e+00
4.000000000000000222e-01,3.096856594085693359e+00,3.281449794769287109e+00,3.110845565795898438e+00,3.210209369659423828e+00
4.100000000000000311e-01,3.201137065887451172e+00,3.180306196212768555e+00,3.036993503570556641e+00,3.294600486755371094e+00
4.199999999999999845e-01,3.063621044158935547e+00,3.428394317626953125e+00,3.111567258834838867e+00,3.282523870468139648e+00
4.299999999999999933e-01,3.149686574935913086e+00,3.311887979507446289e+00,3.051358222961425781e+00,3.324012279510498047e+00
4.400000000000000022e-01,3.006263494491577148e+00,3.561851024627685547e+00,3.148069143295288086e+00,3.270964860916137695e+00
4.500000000000000111e-01,3.100856781005859375e+00,3.401046514511108398e+00,3.097994565963745117e+00,3.271315813064575195e+00
4.600000000000000200e-01,2.969693183898925781e+00,3.611771345138549805e+00,3.206450462341308594e+00,3.178399562835693359e+00
4.700000000000000289e-01,3.094949483871459961e+00,3.388542413711547852e+00,3.152748107910156250e+00,3.157468795776367188e+00
4.799999999999999822e-01,3.002673149108886719e+00,3.559491157531738281e+00,3.260088920593261719e+00,3.076061725616455078e+00
4.899999999999999911e-01,3.171843290328979492e+00,3.308418512344360352e+00,3.192633390426635742e+00,3.084770679473876953e+00
5.000000000000000000e-01,3.106681346893310547e+00,3.471869230270385742e+00,3.282370328903198242e+00,3.054066419601440430e+00
5.100000000000000089e-01,3.312762737274169922e+00,3.232230901718139648e+00,3.194528818130493164e+00,3.122792005538940430e+00
5.200000000000000178e-01,3.238971471786499023e+00,3.430957317352294922e+00,3.269350767135620117e+00,3.139940738677978516e+00
5.300000000000000266e-01,3.437754392623901367e+00,3.228908300399780273e+00,3.172052621841430664e+00,3.242542266845703125e+00
5.400000000000000355e-01,3.326658487319946289e+00,3.481285810470581055e+00,3.245974063873291016e+00,3.278522491455078125e+00
5.500000000000000444e-01,3.494457006454467773e+00,3.308896064758300781e+00,3.151601314544677734e+00,3.378818035125732422e+00
5.600000000000000533e-01,3.349955558776855469e+00,3.604406118392944336e+00,3.238645792007446289e+00,3.403909683227539062e+00
5.700000000000000622e-01,3.491386651992797852e+00,3.430668592453002930e+00,3.156238794326782227e+00,3.466498374938964844e+00
5.799999999999999600e-01,3.323529481887817383e+00,3.739485502243041992e+00,3.260457515716552734e+00,3.449271917343139648e+00
5.899999999999999689e-01,3.459089279174804688e+00,3.529227018356323242e+00,3.191549062728881836e+00,3.458592176437377930e+00
5.999999999999999778e-01,3.291260719299316406e+00,3.822647094726562500e+00,3.312921762466430664e+00,3.403062820434570312e+00
6.099999999999999867e-01,3.446099758148193359e+00,3.558318614959716797e+00,3.248321533203125000e+00,3.378218889236450195e+00
6.199999999999999956e-01,3.300373077392578125e+00,3.826862335205078125e+00,3.374512672424316406e+00,3.320644855499267578e+00
6.300000000000000044e-01,3.484591960906982422e+00,3.535547018051147461e+00,3.301447868347167969e+00,3.308304071426391602e+00
6.400000000000000133e-01,3.361679792404174805e+00,3.804626226425170898e+00,3.417460203170776367e+00,3.292766332626342773e+00
6.500000000000000222e-01,3.568397521972656250e+00,3.513934373855590820e+00,3.329330444335937500e+00,3.315484046936035156e+00
6.600000000000000311e-01,3.454785585403442383e+00,3.801775932312011719e+00,3.440554857254028320e+00,3.340499162673950195e+00
6.700000000000000400e-01,3.671009063720703125e+00,3.522265195846557617e+00,3.341078281402587891e+00,3.392089128494262695e+00
6.800000000000000488e-01,3.546607017517089844e+00,3.845462799072265625e+00,3.452328681945800781e+00,3.445416212081909180e+00
6.900000000000000577e-01,3.758231878280639648e+00,3.572118997573852539e+00,3.351294755935668945e+00,3.500599384307861328e+00
7.000000000000000666e-01,3.608138322830200195e+00,3.922456026077270508e+00,3.465443372726440430e+00,3.552291154861450195e+00
7.099999999999999645e-01,3.801762580871582031e+00,3.648410081863403320e+00,3.367881536483764648e+00,3.586745023727416992e+00
7.199999999999999734e-01,3.619164466857910156e+00,4.005323410034179688e+00,3.485519647598266602e+00,3.597969293594360352e+00
7.299999999999999822e-01,3.800395488739013672e+00,3.715198755264282227e+00,3.392719268798828125e+00,3.606797218322753906e+00
7.399999999999999911e-01,3.605587959289550781e+00,4.067255496978759766e+00,3.516999483108520508e+00,3.586566209793090820e+00
7.500000000000000000e-01,3.787609577178955078e+00,3.752753734588623047e+00,3.425470352172851562e+00,3.578079938888549805e+00
7.600000000000000089e-01,3.597402572631835938e+00,4.088839530944824219e+00,3.552303075790405273e+00,3.542328119277954102e+00
7.700000000000000178e-01,3.792325258255004883e+00,3.757555484771728516e+00,3.458948612213134766e+00,3.535400629043579102e+00
7.800000000000000266e-01,3.610764741897583008e+00,4.079123973846435547e+00,3.577570676803588867e+00,3.508339166641235352e+00
7.900000000000000355e-01,3.821719884872436523e+00,3.738832712173461914e+00,3.477047920227050781e+00,3.517898559570312500e+00
8.000000000000000444e-01,3.647025108337402344e+00,4.064494132995605469e+00,3.587528228759765625e+00,3.515872955322265625e+00
8.100000000000000533e-01,3.865851163864135742e+00,3.725620269775390625e+00,3.479173183441162109e+00,3.542238473892211914e+00
8.200000000000000622e-01,3.686871051788330078e+00,4.062218666076660156e+00,3.582551479339599609e+00,3.558177471160888672e+00
8.300000000000000711e-01,3.899213314056396484e+00,3.728038311004638672e+00,3.469943761825561523e+00,3.586457967758178711e+00
8.399999999999999689e-01,3.706691265106201172e+00,4.076375961303710938e+00,3.569459915161132812e+00,3.606723546981811523e+00
8.499999999999999778e-01,3.903435230255126953e+00,3.743337154388427734e+00,3.456568241119384766e+00,3.620502471923828125e+00
8.599999999999999867e-01,3.700521945953369141e+00,4.097377777099609375e+00,3.553850650787353516e+00,3.636598825454711914e+00
8.699999999999999956e-01,3.885526180267333984e+00,3.759789466857910156e+00,3.443764448165893555e+00,3.631098508834838867e+00
8.800000000000000044e-01,3.673817157745361328e+00,4.112892627716064453e+00,3.541765928268432617e+00,3.634254217147827148e+00
8.900000000000000133e-01,3.844615221023559570e+00,3.769069433212280273e+00,3.433410406112670898e+00,3.607791662216186523e+00
9.000000000000000222e-01,3.617610454559326172e+00,4.119663238525390625e+00,3.520833253860473633e+00,3.601899147033691406e+00
9.100000000000000311e-01,3.774329900741577148e+00,3.767340421676635742e+00,3.409922122955322266e+00,3.558933973312377930e+00
9.200000000000000400e-01,3.561188220977783203e+00,4.106098175048828125e+00,3.500670194625854492e+00,3.551430940628051758e+00
9.300000000000000488e-01,3.728282928466796875e+00,3.741101503372192383e+00,3.398823261260986328e+00,3.499553442001342773e+00
9.400000000000000577e-01,3.537700891494750977e+00,4.071811676025390625e+00,3.490797281265258789e+00,3.508550643920898438e+00
9.500000000000000666e-01,3.715976953506469727e+00,3.704653263092041016e+00,3.397557735443115234e+00,3.457076311111450195e+00
9.599999999999999645e-01,3.541132688522338867e+00,4.031086921691894531e+00,3.487822771072387695e+00,3.485362768173217773e+00
9.699999999999999734e-01,3.726414442062377930e+00,3.670768737792968750e+00,3.398791313171386719e+00,3.440867662429809570e+00
9.799999999999999822e-01,3.555405139923095703e+00,3.996365308761596680e+00,3.483725309371948242e+00,3.483726978302001953e+00
9.899999999999999911e-01,3.739030361175537109e+00,3.649195194244384766e+00,3.396471977233886719e+00,3.445628881454467773e+00
1.000000000000000000e+00,3.564702987670898438e+00,3.977849483489990234e+00,3.473184823989868164e+00,3.500400543212890625e+00
1.010000000000000009e+00,3.738884210586547852e+00,3.641538143157958984e+00,3.386720418930053711e+00,3.460166215896606445e+00
1.020000000000000018e+00,3.557457685470581055e+00,3.973323822021484375e+00,3.455918073654174805e+00,3.520316362380981445e+00
1.030000000000000027e+00,3.719273328781127930e+00,3.643006563186645508e+00,3.371889352798461914e+00,3.469874143600463867e+00
1.040000000000000036e+00,3.532727241516113281e+00,3.972705602645874023e+00,3.435499191284179688e+00,3.528446912765502930e+00
1.050000000000000044e+00,3.684302330017089844e+00,3.642806529998779297e+00,3.356527090072631836e+00,3.462564945220947266e+00
1.060000000000000053e+00,3.505767822265625000e+00,3.965895652770996094e+00,3.425682067871093750e+00,3.518161296844482422e+00
1.070000000000000062e+00,3.644607305526733398e+00,3.634808301925659180e+00,3.348356723785400391e+00,3.438581705093383789e+00
1.080000000000000071e+00,3.482313632965087891e+00,3.945398330688476562e+00,3.422737836837768555e+00,3.493111133575439453e+00
1.090000000000000080e+00,3.613903522491455078e+00,3.616372823715209961e+00,3.348667383193969727e+00,3.406907081604003906e+00
1.100000000000000089e+00,3.466572999954223633e+00,3.914525032043457031e+00,3.422738075256347656e+00,3.465961456298828125e+00
1.110000000000000098e+00,3.594108819961547852e+00,3.590292215347290039e+00,3.350834846496582031e+00,3.378630876541137695e+00
1.120000000000000107e+00,3.456695795059204102e+00,3.880069017410278320e+00,3.420217990875244141e+00,3.448217391967773438e+00
1.130000000000000115e+00,3.582808732986450195e+00,3.562190294265747070e+00,3.350439310073852539e+00,3.361440896987915039e+00
1.140000000000000124e+00,3.451716899871826172e+00,3.845849514007568359e+00,3.412769317626953125e+00,3.442634105682373047e+00
1.150000000000000133e+00,3.571250438690185547e+00,3.536298990249633789e+00,3.342363595962524414e+00,3.355672359466552734e+00
1.159999999999999920e+00,3.443218231201171875e+00,3.817259311676025391e+00,3.398589611053466797e+00,3.446625709533691406e+00
1.169999999999999929e+00,3.551098585128784180e+00,3.515813112258911133e+00,3.326382875442504883e+00,3.355724334716796875e+00
1.179999999999999938e+00,3.423013687133789062e+00,3.791960716247558594e+00,3.375275850296020508e+00,3.451756954193115234e+00
1.189999999999999947e+00,3.518337726593017578e+00,3.498653173446655273e+00,3.305698871612548828e+00,3.351558923721313477e+00
1.199999999999999956e+00,3.390777826309204102e+00,3.765541076660156250e+00,3.347900867462158203e+00,3.446969747543334961e+00
1.209999999999999964e+00,3.474944353103637695e+00,3.481296539306640625e+00,3.285482406616210938e+00,3.335683822631835938e+00
1.219999999999999973e+00,3.351550817489624023e+00,3.735356092453002930e+00,3.322664022445678711e+00,3.427953004837036133e+00
1.229999999999999982e+00,3.426227569580078125e+00,3.457149028778076172e+00,3.270812511444091797e+00,3.301218986511230469e+00
1.239999999999999991e+00,3.312409639358520508e+00,3.699928283691406250e+00,3.304045200347900391e+00,3.396846055984497070e+00
1.250000000000000000e+00,3.383269548416137695e+00,3.428647279739379883e+00,3.261297941207885742e+00,3.262658596038818359e+00
1.260000000000000009e+00,3.277093410491943359e+00,3.658668518066406250e+00,3.290822744369506836e+00,3.359757900238037109e+00
1.270000000000000018e+00,3.351390600204467773e+00,3.397412061691284180e+00,3.253994941711425781e+00,3.230869054794311523e+00
1.280000000000000027e+00,3.250763893127441406e+00,3.616467714309692383e+00,3.278998851776123047e+00,3.331349849700927734e+00
1.290000000000000036e+00,3.326086521148681641e+00,3.363029241561889648e+00,3.247970104217529297e+00,3.203114509582519531e+00
1.300000000000000044e+00,3.231640338897705078e+00,3.573873996734619141e+00,3.264262437820434570e+00,3.315381765365600586e+00
1.310000000000000053e+00,3.305011510848999023e+00,3.329598903656005859e+00,3.237423896789550781e+00,3.186725616455078125e+00
1.320000000000000062e+00,3.220226764678955078e+00,3.526814460754394531e+00,3.241979360580444336e+00,3.310753107070922852e+00
1.330000000000000071e+00,3.284662246704101562e+00,3.294720172882080078e+00,3.219141960144042969e+00,3.179091691970825195e+00
1.340000000000000080e+00,3.220836877822875977e+00,3.492336750030517578e+00,3.201690673828125000e+00,3.347399234771728516e+00
1.350000000000000089e+00,3.271866321563720703e+00,3.271836042404174805e+00,3.185776710510253906e+00,3.199217081069946289e+00
1.360000000000000098e+00,3.205886840820312500e+00,3.473410367965698242e+00,3.161078214645385742e+00,3.379019737243652344e+00
1.370000000000000107e+00,3.240463256835937500e+00,3.265943288803100586e+00,3.155446529388427734e+00,3.210296392440795898e+00
1.380000000000000115e+00,3.163697242736816406e+00,3.466060876846313477e+00,3.129239082336425781e+00,3.375136613845825195e+00
1.390000000000000124e+00,3.191339492797851562e+00,3.267766237258911133e+00,3.138172626495361328e+00,3.191712141036987305e+00
1.400000000000000133e+00,3.107649087905883789e+00,3.455935716629028320e+00,3.112876653671264648e+00,3.331179857254028320e+00
1.409999999999999920e+00,3.125752449035644531e+00,3.265624046325683594e+00,3.133246898651123047e+00,3.133941888809204102e+00
1.419999999999999929e+00,3.065126657485961914e+00,3.442731380462646484e+00,3.117456674575805664e+00,3.271428108215332031e+00
1.429999999999999938e+00,3.091464757919311523e+00,3.258050918579101562e+00,3.154021501541137695e+00,3.073965549468994141e+00
1.439999999999999947e+00,3.066115379333496094e+00,3.430336952209472656e+00,3.146397113800048828e+00,3.228496074676513672e+00
1.449999999999999956e+00,3.095412254333496094e+00,3.247648954391479492e+00,3.187194347381591797e+00,3.032868146896362305e+00
1.459999999999999964e+00,3.101157426834106445e+00,3.404026269912719727e+00,3.153553962707519531e+00,3.229072809219360352e+00
1.469999999999999973e+00,3.136126756668090820e+00,3.231976509094238281e+00,3.200622081756591797e+00,3.041162729263305664e+00
1.479999999999999982e+00,3.141508102416992188e+00,3.368314027786254883e+00,3.152502059936523438e+00,3.239921569824218750e+00
1.489999999999999991e+00,3.164685726165771484e+00,3.209783554077148438e+00,3.199732303619384766e+00,3.050094366073608398e+00
1.500000000000000000e+00,3.164086818695068359e+00,3.339695930480957031e+00,3.136668205261230469e+00,3.255811214447021484e+00
1.510000000000000009e+00,3.164484739303588867e+00,3.207016944885253906e+00,3.191840887069702148e+00,3.057933330535888672e+00
1.520000000000000018e+00,3.156370639801025391e+00,3.345565319061279297e+00,3.127632141113281250e+00,3.268245220184326172e+00
1.530000000000000027e+00,3.138302087783813477e+00,3.223829030990600586e+00,3.181975603103637695e+00,3.060334682464599609e+00
1.540000000000000036e+00,3.134249210357666016e+00,3.361967325210571289e+00,3.118233680725097656e+00,3.268851518630981445e+00
1.550000000000000044e+00,3.114138364791870117e+00,3.244950532913208008e+00,3.180985450744628906e+00,3.051542758941650391e+00
1.560000000000000053e+00,3.113136529922485352e+00,3.369067668914794922e+00,3.109800815582275391e+00,3.264880657196044922e+00
1.570000000000000062e+00,3.091611623764038086e+00,3.253685951232910156e+00,3.179397821426391602e+00,3.041437387466430664e+00
1.580000000000000071e+00,3.095088243484497070e+00,3.362433910369873047e+00,3.094595432281494141e+00,3.258168458938598633e+00
1.590000000000000080e+00,3.072223663330078125e+00,3.254536628723144531e+00,3.174180507659912109e+00,3.030828237533569336e+00
1.600000000000000089e+00,3.088382959365844727e+00,3.345697164535522461e+00,3.077641725540161133e+00,3.254637002944946289e+00
1.610000000000000098e+00,3.063824415206909180e+00,3.243587970733642578e+00,3.165593862533569336e+00,3.023192882537841797e+00
1.620000000000000107e+00,3.088271856307983398e+00,3.323647022247314453e+00,3.064039945602416992e+00,3.251699209213256836e+00
1.630000000000000115e+00,3.063917398452758789e+00,3.229039192199707031e+00,3.160396099090576172e+00,3.017960786819458008e+00
1.640000000000000124e+00,3.085895776748657227e+00,3.307097673416137695e+00,3.054836750030517578e+00,3.247432470321655273e+00
1.650000000000000133e+00,3.062393903732299805e+00,3.219711065292358398e+00,3.157758235931396484e+00,3.012556791305541992e+00
1.660000000000000142e+00,3.078469038009643555e+00,3.295831918716430664e+00,3.040755271911621094e+00,3.245229721069335938e+00
1.669999999999999929e+00,3.053461790084838867e+00,3.220172643661499023e+00,3.152703762054443359e+00,3.009144067764282227e+00
1.679999999999999938e+00,3.089617729187011719e+00,3.303130388259887695e+00,3.033493041992187500e+00,3.269658803939819336e+00
1.689999999999999947e+00,3.075551748275756836e+00,3.242348194122314453e+00,3.161874294281005859e+00,3.039788246154785156e+00
1.699999999999999956e+00,3.121875762939453125e+00,3.344761610031127930e+00,3.061857223510742188e+00,3.315096378326416016e+00
1.709999999999999964e+00,3.103925228118896484e+00,3.288526296615600586e+00,3.200967311859130859e+00,3.073369979858398438e+00
1.719999999999999973e+00,3.155450344085693359e+00,3.376587867736816406e+00,3.091460227966308594e+00,3.349630832672119141e+00
1.729999999999999982e+00,3.129793405532836914e+00,3.324143648147583008e+00,3.239101409912109375e+00,3.095584392547607422e+00
1.739999999999999991e+00,3.180338859558105469e+00,3.394782304763793945e+00,3.118540763854980469e+00,3.364573717117309570e+00
1.750000000000000000e+00,3.150656700134277344e+00,3.348875284194946289e+00,3.273768424987792969e+00,3.105579614639282227e+00
1.760000000000000009e+00,3.194100856781005859e+00,3.403241157531738281e+00,3.142782926559448242e+00,3.362816095352172852e+00
1.770000000000000018e+00,3.160413503646850586e+00,3.367959499359130859e+00,3.301819801330566406e+00,3.106484174728393555e+00
1.780000000000000027e+00,3.208477497100830078e+00,3.411742448806762695e+00,3.158605337142944336e+00,3.372631072998046875e+00
1.790000000000000036e+00,3.168981313705444336e+00,3.383888959884643555e+00,3.324210405349731445e+00,3.111449956893920898e+00
1.800000000000000044e+00,3.230348110198974609e+00,3.428196907043457031e+00,3.181158065795898438e+00,3.391163110733032227e+00
1.810000000000000053e+00,3.185338735580444336e+00,3.408986091613769531e+00,3.354155540466308594e+00,3.125381946563720703e+00
1.820000000000000062e+00,3.252286434173583984e+00,3.449123620986938477e+00,3.207937240600585938e+00,3.410880565643310547e+00
1.830000000000000071e+00,3.202977418899536133e+00,3.433587312698364258e+00,3.381477594375610352e+00,3.144243955612182617e+00
1.840000000000000080e+00,3.271064043045043945e+00,3.465332746505737305e+00,3.225562572479248047e+00,3.434760093688964844e+00
1.850000000000000089e+00,3.212486505508422852e+00,3.454622268676757812e+00,3.394851684570312500e+00,3.166832208633422852e+00
1.860000000000000098e+00,3.281628131866455078e+00,3.473496198654174805e+00,3.231442213058471680e+00,3.458385467529296875e+00
1.870000000000000107e+00,3.217904806137084961e+00,3.468888282775878906e+00,3.402602672576904297e+00,3.185939550399780273e+00
1.880000000000000115e+00,3.290708780288696289e+00,3.474688529968261719e+00,3.238461494445800781e+00,3.476093769073486328e+00
1.890000000000000124e+00,3.221256494522094727e+00,3.475973844528198242e+00,3.412004947662353516e+00,3.200746297836303711e+00
1.900000000000000133e+00,3.300876617431640625e+00,3.479227304458618164e+00,3.251216411590576172e+00,3.482535600662231445e+00
1.910000000000000142e+00,3.223860740661621094e+00,3.489494562149047852e+00,3.430332660675048828e+00,3.202625274658203125e+00
1.919999999999999929e+00,3.307661056518554688e+00,3.477920055389404297e+00,3.258312940597534180e+00,3.486085176467895508e+00
1.929999999999999938e+00,3.224951505661010742e+00,3.494799613952636719e+00,3.443077325820922852e+00,3.200523614883422852e+00
1.939999999999999947e+00,3.315428018569946289e+00,3.469410419464111328e+00,3.261829853057861328e+00,3.487728357315063477e+00
1.949999999999999956e+00,3.225418329238891602e+00,3.496961593627929688e+00,3.450286388397216797e+00,3.200928688049316406e+00
1.959999999999999964e+00,3.321999549865722656e+00,3.466120243072509766e+00,3.262998580932617188e+00,3.495164871215820312e+00
1.969999999999999973e+00,3.227707147598266602e+00,3.499244689941406250e+00,3.450797080993652344e+00,3.209160089492797852e+00
1.979999999999999982e+00,3.326749324798583984e+00,3.465507507324218750e+00,3.259616613388061523e+00,3.507189035415649414e+00
1.989999999999999991e+00,3.228344202041625977e+00,3.505842447280883789e+00,3.449386358261108398e+00,3.220259904861450195e+00
2.000000000000000000e+00,3.334716320037841797e+00,3.470504045486450195e+00,3.253754377365112305e+00,3.524786949157714844e+00
2.010000000000000231e+00,3.229742288589477539e+00,3.521323680877685547e+00,3.451337099075317383e+00,3.232552051544189453e+00
2.020000000000000018e+00,3.339238405227661133e+00,3.481487035751342773e+00,3.252369165420532227e+00,3.538346767425537109e+00
2.030000000000000249e+00,3.218837976455688477e+00,3.541325330734252930e+00,3.448648214340209961e+00,3.239896774291992188e+00
2.040000000000000036e+00,3.330668210983276367e+00,3.497020959854125977e+00,3.246336460113525391e+00,3.548883676528930664e+00
2.049999999999999822e+00,3.208534002304077148e+00,3.565812587738037109e+00,3.448826551437377930e+00,3.249443054199218750e+00
2.060000000000000053e+00,3.333785533905029297e+00,3.512783050537109375e+00,3.249086141586303711e+00,3.560011863708496094e+00
2.069999999999999840e+00,3.212774038314819336e+00,3.590062141418457031e+00,3.461862802505493164e+00,3.260123252868652344e+00
2.080000000000000071e+00,3.351737737655639648e+00,3.523185253143310547e+00,3.264617681503295898e+00,3.567772150039672852e+00
2.089999999999999858e+00,3.231106281280517578e+00,3.607649564743041992e+00,3.486534833908081055e+00,3.267359256744384766e+00
2.100000000000000089e+00,3.376144409179687500e+00,3.526045560836791992e+00,3.282957792282104492e+00,3.572005510330200195e+00
2.109999999999999876e+00,3.260983943939208984e+00,3.622707605361938477e+00,3.518737554550170898e+00,3.275725126266479492e+00
2.120000000000000107e+00,3.404844999313354492e+00,3.530398607254028320e+00,3.306353330612182617e+00,3.577196598052978516e+00
2.129999999999999893e+00,3.284440755844116211e+00,3.635234594345092773e+00,3.548925638198852539e+00,3.279267072677612305e+00
2.140000000000000124e+00,3.430870532989501953e+00,3.538378000259399414e+00,3.331123590469360352e+00,3.581821441650390625e+00
2.149999999999999911e+00,3.303077697753906250e+00,3.651794433593750000e+00,3.578226089477539062e+00,3.282568216323852539e+00
2.160000000000000142e+00,3.451337099075317383e+00,3.551054239273071289e+00,3.353517770767211914e+00,3.587721347808837891e+00
2.169999999999999929e+00,3.316357851028442383e+00,3.672119140625000000e+00,3.603586912155151367e+00,3.287638664245605469e+00
2.180000000000000160e+00,3.465695619583129883e+00,3.565961122512817383e+00,3.371145486831665039e+00,3.594558715820312500e+00
2.189999999999999947e+00,3.324820280075073242e+00,3.693769454956054688e+00,3.623128414154052734e+00,3.294484853744506836e+00
2.200000000000000178e+00,3.476391553878784180e+00,3.582421779632568359e+00,3.384249210357666016e+00,3.604577064514160156e+00
2.209999999999999964e+00,3.330849409103393555e+00,3.715602159500122070e+00,3.636444807052612305e+00,3.305087089538574219e+00
2.220000000000000195e+00,3.486253976821899414e+00,3.598370075225830078e+00,3.392986059188842773e+00,3.618160724639892578e+00
2.229999999999999982e+00,3.335662364959716797e+00,3.734006404876708984e+00,3.642171621322631836e+00,3.319203615188598633e+00
2.240000000000000213e+00,3.497289896011352539e+00,3.613916397094726562e+00,3.400531053543090820e+00,3.634206771850585938e+00
2.250000000000000000e+00,3.342379808425903320e+00,3.751946449279785156e+00,3.648181438446044922e+00,3.334815502166748047e+00
2.260000000000000231e+00,3.507748365402221680e+00,3.626220703125000000e+00,3.404313325881958008e+00,3.651446819305419922e+00
2.270000000000000018e+00,3.350817918777465820e+00,3.769672632217407227e+00,3.656792879104614258e+00,3.349665164947509766e+00
2.280000000000000249e+00,3.519762516021728516e+00,3.639178276062011719e+00,3.411539077758789062e+00,3.667414665222167969e+00
2.290000000000000036e+00,3.355214834213256836e+00,3.793532609939575195e+00,3.679048061370849609e+00,3.353787422180175781e+00
2.300000000000000266e+00,3.530646800994873047e+00,3.653244972229003906e+00,3.425942420959472656e+00,3.676245212554931641e+00
2.310000000000000053e+00,3.360707044601440430e+00,3.813843250274658203e+00,3.703349351882934570e+00,3.355096340179443359e+00
2.319999999999999840e+00,3.539684534072875977e+00,3.661198854446411133e+00,3.442598104476928711e+00,3.674470663070678711e+00
2.330000000000000071e+00,3.366110801696777344e+00,3.827069044113159180e+00,3.725336074829101562e+00,3.354078054428100586e+00
2.339999999999999858e+00,3.549051761627197266e+00,3.660633563995361328e+00,3.453522682189941406e+00,3.672159433364868164e+00
2.350000000000000089e+00,3.370895147323608398e+00,3.831367731094360352e+00,3.739016056060791016e+00,3.353708744049072266e+00
2.359999999999999876e+00,3.555692672729492188e+00,3.649925947189331055e+00,3.455286026000976562e+00,3.667803764343261719e+00
2.370000000000000107e+00,3.365917921066284180e+00,3.820897579193115234e+00,3.732452869415283203e+00,3.344799518585205078e+00
2.379999999999999893e+00,3.551794767379760742e+00,3.626794576644897461e+00,3.434734821319580078e+00,3.654588460922241211e+00
2.390000000000000124e+00,3.354470968246459961e+00,3.796869039535522461e+00,3.698684453964233398e+00,3.330957174301147461e+00
2.399999999999999911e+00,3.539093494415283203e+00,3.602309942245483398e+00,3.397959709167480469e+00,3.642045736312866211e+00
2.410000000000000142e+00,3.336442708969116211e+00,3.777217149734497070e+00,3.658946990966796875e+00,3.320358753204345703e+00
2.419999999999999929e+00,3.520521402359008789e+00,3.583517789840698242e+00,3.359214544296264648e+00,3.632154226303100586e+00
2.430000000000000160e+00,3.315054655075073242e+00,3.764217853546142578e+00,3.620475530624389648e+00,3.312247514724731445e+00
2.439999999999999947e+00,3.499540328979492188e+00,3.571036100387573242e+00,3.323930263519287109e+00,3.622869491577148438e+00
2.450000000000000178e+00,3.295845508575439453e+00,3.757625579833984375e+00,3.589169979095458984e+00,3.307031869888305664e+00
2.459999999999999964e+00,3.473014593124389648e+00,3.562823534011840820e+00,3.291127920150756836e+00,3.610146522521972656e+00
2.470000000000000195e+00,3.267769575119018555e+00,3.754256486892700195e+00,3.554934740066528320e+00,3.298639535903930664e+00
2.479999999999999982e+00,3.448581933975219727e+00,3.556257009506225586e+00,3.263797998428344727e+00,3.596524953842163086e+00
2.490000000000000213e+00,3.252382040023803711e+00,3.745668411254882812e+00,3.532361745834350586e+00,3.287637472152709961e+00
2.500000000000000000e+00,3.437604427337646484e+00,3.544880628585815430e+00,3.248613834381103516e+00,3.580857515335083008e+00
2.510000000000000231e+00,3.249701023101806641e+00,3.730362415313720703e+00,3.520568847656250000e+00,3.275295019149780273e+00
2.520000000000000018e+00,3.435599565505981445e+00,3.528347969055175781e+00,3.242106437683105469e+00,3.562188386917114258e+00
2.530000000000000249e+00,3.253143548965454102e+00,3.708535194396972656e+00,3.516222238540649414e+00,3.260141372680664062e+00
2.540000000000000036e+00,3.434410333633422852e+00,3.507407188415527344e+00,3.238981485366821289e+00,3.539790153503417969e+00
2.550000000000000266e+00,3.255190134048461914e+00,3.678491115570068359e+00,3.511723041534423828e+00,3.239738464355468750e+00
2.560000000000000053e+00,3.427095651626586914e+00,3.485726356506347656e+00,3.233668565750122070e+00,3.515278816223144531e+00
2.569999999999999840e+00,3.247792005538940430e+00,3.649364709854125977e+00,3.502059221267700195e+00,3.217333316802978516e+00
2.580000000000000071e+00,3.409529924392700195e+00,3.464740276336669922e+00,3.220890998840332031e+00,3.490503549575805664e+00
2.589999999999999858e+00,3.228523492813110352e+00,3.623304128646850586e+00,3.483569383621215820e+00,3.195267915725708008e+00
2.600000000000000089e+00,3.381934165954589844e+00,3.443864583969116211e+00,3.200026750564575195e+00,3.465184688568115234e+00
2.609999999999999876e+00,3.200026273727416992e+00,3.598066329956054688e+00,3.457088708877563477e+00,3.172945261001586914e+00
2.620000000000000107e+00,3.348608970642089844e+00,3.421499252319335938e+00,3.172531127929687500e+00,3.440246105194091797e+00
2.629999999999999893e+00,3.167813777923583984e+00,3.571018695831298828e+00,3.424828052520751953e+00,3.151178836822509766e+00
2.640000000000000124e+00,3.313886165618896484e+00,3.394801616668701172e+00,3.141518831253051758e+00,3.414917230606079102e+00
2.649999999999999911e+00,3.135957956314086914e+00,3.540318965911865234e+00,3.390488386154174805e+00,3.129009962081909180e+00
2.660000000000000142e+00,3.273590087890625000e+00,3.366246223449707031e+00,3.103650093078613281e+00,3.391700029373168945e+00
