time,Fz,Mx,My,Mz
1.230000000000000071e+01,1.285349655151367188e+01,-2.789594978094100952e-02,-2.203554287552833557e-02,-5.079520633444190025e-04
1.231000000000000050e+01,1.277042770385742188e+01,-5.905741825699806213e-02,-2.862931042909622192e-02,2.415699884295463562e-03
1.232000000000000028e+01,1.335084819793701172e+01,-2.920096926391124725e-02,-2.106245420873165131e-02,-2.978795091621577740e-04
1.233000000000000007e+01,1.294244766235351562e+01,-5.939168483018875122e-02,-2.701120823621749878e-02,3.600492840632796288e-03
1.233999999999999986e+01,1.338700008392333984e+01,-2.906202711164951324e-02,-1.539386622607707977e-02,6.492497050203382969e-04
1.234999999999999964e+01,1.288687133789062500e+01,-5.860041826963424683e-02,-2.190719917416572571e-02,3.891262924298644066e-03
1.235999999999999943e+01,1.326549911499023438e+01,-2.836454659700393677e-02,-1.099883671849966049e-02,-5.846752901561558247e-04
1.237000000000000099e+01,1.271994495391845703e+01,-5.871627479791641235e-02,-1.878464967012405396e-02,2.634355332702398300e-03
1.238000000000000078e+01,1.308735370635986328e+01,-3.165727108716964722e-02,-8.646261878311634064e-03,-2.856906037777662277e-03
1.239000000000000057e+01,1.254856300354003906e+01,-5.963061004877090454e-02,-1.845420710742473602e-02,7.235988741740584373e-04
1.240000000000000036e+01,1.297924041748046875e+01,-3.267092630267143250e-02,-7.901351898908615112e-03,-4.119737539440393448e-03
1.241000000000000014e+01,1.244037628173828125e+01,-5.656571686267852783e-02,-1.994464173913002014e-02,-5.136909312568604946e-04
1.241999999999999993e+01,1.287933826446533203e+01,-2.768986113369464874e-02,-7.939849980175495148e-03,-5.436507519334554672e-03
1.242999999999999972e+01,1.238540458679199219e+01,-4.686700180172920227e-02,-2.153837680816650391e-02,-1.030710292980074883e-03
1.243999999999999950e+01,1.279516220092773438e+01,-1.882380805909633636e-02,-7.973097264766693115e-03,-6.694915704429149628e-03
1.245000000000000107e+01,1.234683799743652344e+01,-3.453090786933898926e-02,-2.163959480822086334e-02,-4.975140909664332867e-04
1.246000000000000085e+01,1.284603214263916016e+01,-8.484497666358947754e-03,-6.982889957726001740e-03,-6.843944545835256577e-03
1.247000000000000064e+01,1.243670368194580078e+01,-2.175061404705047607e-02,-1.923186331987380981e-02,-3.723030677065253258e-04
1.248000000000000043e+01,1.284241962432861328e+01,2.839701948687434196e-03,-3.214470809325575829e-03,-6.802159827202558517e-03
1.249000000000000021e+01,1.241479682922363281e+01,-1.033727079629898071e-02,-1.375480648130178452e-02,-7.488557021133601665e-04
1.250000000000000000e+01,1.276385593414306641e+01,1.371169649064540863e-02,3.074510022997856140e-03,-6.843604613095521927e-03
1.250999999999999979e+01,1.232116603851318359e+01,1.755488570779561996e-03,-7.679651025682687759e-03,-2.214664564235135913e-04
1.251999999999999957e+01,1.275058364868164062e+01,2.534269355237483978e-02,9.880388155579566956e-03,-7.177346386015415192e-03
1.253000000000000114e+01,1.231289386749267578e+01,1.244485750794410706e-02,-1.678467262536287308e-03,-4.051727228215895593e-05
1.254000000000000092e+01,1.281360816955566406e+01,3.590756282210350037e-02,1.611997187137603760e-02,-7.711763028055429459e-03
1.255000000000000071e+01,1.240226936340332031e+01,2.101874724030494690e-02,3.492774209007620811e-03,-5.370596045395359397e-05
1.256000000000000050e+01,1.301322841644287109e+01,4.402964189648628235e-02,2.191942743957042694e-02,-8.759055286645889282e-03
1.257000000000000028e+01,1.263367080688476562e+01,2.693519927561283112e-02,6.827094126492738724e-03,1.282893936149775982e-04
1.258000000000000007e+01,1.324127769470214844e+01,5.032683163881301880e-02,2.571069821715354919e-02,-1.075327023863792419e-02
1.258999999999999986e+01,1.286561870574951172e+01,3.123269602656364441e-02,7.670925930142402649e-03,-7.038293406367301941e-04
1.259999999999999964e+01,1.341789817810058594e+01,5.500642210245132446e-02,2.681582421064376831e-02,-1.262370124459266663e-02
1.260999999999999943e+01,1.305223369598388672e+01,3.385648131370544434e-02,7.274707779288291931e-03,-2.209821483120322227e-03
1.262000000000000099e+01,1.351550197601318359e+01,5.980312451720237732e-02,2.646745741367340088e-02,-1.190207526087760925e-02
1.263000000000000078e+01,1.311304092407226562e+01,3.659773245453834534e-02,5.339424125850200653e-03,-1.217363518662750721e-03
1.264000000000000057e+01,1.355561447143554688e+01,6.181503832340240479e-02,2.502206526696681976e-02,-1.000419910997152328e-02
1.265000000000000036e+01,1.304138946533203125e+01,3.626965358853340149e-02,2.837937092408537865e-03,1.632785890251398087e-03
1.266000000000000014e+01,1.339568328857421875e+01,5.832857638597488403e-02,2.301687002182006836e-02,-7.492004428058862686e-03
1.266999999999999993e+01,1.269927024841308594e+01,2.789972163736820221e-02,-1.480354112572968006e-03,6.880566943436861038e-03
1.267999999999999972e+01,1.300804138183593750e+01,4.618460312485694885e-02,1.787808723747730255e-02,-2.794210333377122879e-03
1.268999999999999950e+01,1.239120388031005859e+01,1.485918276011943817e-02,-7.050979416817426682e-03,1.086179632693529129e-02
1.270000000000000107e+01,1.277736663818359375e+01,3.228036686778068542e-02,1.275275181978940964e-02,-1.617436762899160385e-03
1.271000000000000085e+01,1.222282028198242188e+01,1.946197240613400936e-03,-1.327270269393920898e-02,1.026378106325864792e-02
1.272000000000000064e+01,1.253318691253662109e+01,1.645237207412719727e-02,8.215560577809810638e-03,-2.023176057264208794e-03
1.273000000000000043e+01,1.212047767639160156e+01,-1.151250489056110382e-02,-1.839926838874816895e-02,8.026129566133022308e-03
1.274000000000000021e+01,1.239219951629638672e+01,-2.344707536394707859e-05,5.263682454824447632e-03,-4.170452244579792023e-03
1.275000000000000000e+01,1.208182144165039062e+01,-2.692754007875919342e-02,-2.124049514532089233e-02,5.328473635017871857e-03
1.275999999999999979e+01,1.246395683288574219e+01,-1.382325775921344757e-02,3.799495752900838852e-03,-7.737456820905208588e-03
1.276999999999999957e+01,1.234830951690673828e+01,-3.648793697357177734e-02,-2.315376140177249908e-02,1.861027907580137253e-03
1.278000000000000114e+01,1.283557605743408203e+01,-2.070047892630100250e-02,2.671628259122371674e-03,-1.216883677989244461e-02
1.279000000000000092e+01,1.282846641540527344e+01,-4.047289118170738220e-02,-2.469872497022151947e-02,-1.926381024532020092e-03
1.280000000000000071e+01,1.339740180969238281e+01,-2.226061932742595673e-02,1.943626208230853081e-03,-1.567536033689975739e-02
1.281000000000000050e+01,1.342180061340332031e+01,-3.992584347724914551e-02,-2.609489671885967255e-02,-4.395088646560907364e-03
1.282000000000000028e+01,1.400562953948974609e+01,-1.996737159788608551e-02,9.098848677240312099e-04,-1.734521239995956421e-02
1.283000000000000007e+01,1.398555469512939453e+01,-3.602995723485946655e-02,-2.803341858088970184e-02,-4.695578012615442276e-03
1.283999999999999986e+01,1.451394939422607422e+01,-1.481348462402820587e-02,-9.314286289736628532e-04,-1.697814464569091797e-02
1.284999999999999964e+01,1.430058765411376953e+01,-3.209291771054267883e-02,-3.131885454058647156e-02,-2.220311667770147324e-03
1.285999999999999943e+01,1.476860904693603516e+01,-1.052202284336090088e-02,-2.648410154506564140e-03,-1.418413780629634857e-02
1.287000000000000099e+01,1.434235572814941406e+01,-2.952159754931926727e-02,-3.457841649651527405e-02,1.722674118354916573e-03
1.288000000000000078e+01,1.469944190979003906e+01,-8.799319155514240265e-03,-4.892958793789148331e-03,-1.010632421821355820e-02
1.289000000000000057e+01,1.416625595092773438e+01,-2.749784849584102631e-02,-3.729198500514030457e-02,6.266973912715911865e-03
1.290000000000000036e+01,1.448632431030273438e+01,-7.252974435687065125e-03,-6.233836524188518524e-03,-6.840375717729330063e-03
1.291000000000000014e+01,1.388435745239257812e+01,-2.547237277030944824e-02,-3.839907422661781311e-02,1.066664606332778931e-02
1.291999999999999993e+01,1.427369022369384766e+01,-5.498838610947132111e-03,-6.046581082046031952e-03,-5.196226295083761215e-03
1.292999999999999972e+01,1.355969905853271484e+01,-2.269546687602996826e-02,-3.791527822613716125e-02,1.320012845098972321e-02
1.293999999999999950e+01,1.407285499572753906e+01,-1.828950596973299980e-03,-4.844407550990581512e-03,-3.219666890799999237e-03
1.295000000000000107e+01,1.323415470123291016e+01,-1.975833252072334290e-02,-3.669990971684455872e-02,1.373887527734041214e-02
1.296000000000000085e+01,1.380902767181396484e+01,1.684190938249230385e-03,-1.791901071555912495e-03,-3.745520953088998795e-03
1.297000000000000064e+01,1.300829601287841797e+01,-1.635240949690341949e-02,-3.323559463024139404e-02,1.157947164028882980e-02
1.298000000000000043e+01,1.364457798004150391e+01,5.440110806375741959e-03,3.298693569377064705e-03,-6.061326712369918823e-03
1.299000000000000021e+01,1.290026283264160156e+01,-1.236327923834323883e-02,-2.776354365050792694e-02,8.385167457163333893e-03
1.300000000000000000e+01,1.357738208770751953e+01,8.819277398288249969e-03,9.824711829423904419e-03,-8.852678351104259491e-03
1.300999999999999979e+01,1.289594268798828125e+01,-8.650804869830608368e-03,-2.112030610442161560e-02,5.254428833723068237e-03
1.301999999999999957e+01,1.360013008117675781e+01,1.175674144178628922e-02,1.699004694819450378e-02,-1.148042082786560059e-02
1.303000000000000114e+01,1.296851634979248047e+01,-5.473236087709665298e-03,-1.415709685534238815e-02,2.861595479771494865e-03
1.304000000000000092e+01,1.369899082183837891e+01,1.437406148761510849e-02,2.395147085189819336e-02,-1.342694927006959915e-02
1.305000000000000071e+01,1.310321617126464844e+01,-2.727961400523781776e-03,-7.488235365599393845e-03,1.032107858918607235e-03
1.306000000000000050e+01,1.384036254882812500e+01,1.646996848285198212e-02,3.032421879470348358e-02,-1.509866397827863693e-02
1.307000000000000028e+01,1.325925540924072266e+01,-6.780030089430510998e-04,-1.978009473532438278e-03,1.658675864746328443e-05
1.308000000000000007e+01,1.398466300964355469e+01,1.782237552106380463e-02,3.543016314506530762e-02,-1.622977294027805328e-02
1.308999999999999986e+01,1.338114452362060547e+01,1.386347721563652158e-04,1.895687077194452286e-03,5.699957182514481246e-05
1.309999999999999964e+01,1.408911800384521484e+01,1.797754131257534027e-02,3.865937143564224243e-02,-1.621739938855171204e-02
1.310999999999999943e+01,1.342614078521728516e+01,-8.041110122576355934e-04,3.386703785508871078e-03,1.789277535863220692e-03
1.312000000000000099e+01,1.410875320434570312e+01,1.649848558008670807e-02,3.944291919469833374e-02,-1.433020923286676407e-02
1.313000000000000078e+01,1.341234111785888672e+01,-2.662048675119876862e-03,2.622346160933375359e-03,4.478044807910919189e-03
1.314000000000000057e+01,1.409606933593750000e+01,1.436990220099687576e-02,3.824796155095100403e-02,-1.245345827192068100e-02
1.315000000000000036e+01,1.337298107147216797e+01,-5.047421902418136597e-03,-1.709094613033812493e-05,6.878218147903680801e-03
1.316000000000000014e+01,1.404873180389404297e+01,1.176942419260740280e-02,3.504515811800956726e-02,-1.038523577153682709e-02
1.316999999999999993e+01,1.327142143249511719e+01,-8.511450141668319702e-03,-4.151729866862297058e-03,9.098039008677005768e-03
1.317999999999999972e+01,1.391378974914550781e+01,7.707898039370775223e-03,3.024857118725776672e-02,-8.167768828570842743e-03
1.318999999999999950e+01,1.315348148345947266e+01,-1.189713273197412491e-02,-9.369114413857460022e-03,1.089396141469478607e-02
1.320000000000000107e+01,1.380700397491455078e+01,5.018938798457384109e-03,2.520074322819709778e-02,-6.625378038734197617e-03
1.321000000000000085e+01,1.308549976348876953e+01,-1.339220255613327026e-02,-1.449865195900201797e-02,1.179235521703958511e-02
1.322000000000000064e+01,1.375122833251953125e+01,4.519709385931491852e-03,2.051562629640102386e-02,-5.849497392773628235e-03
1.323000000000000043e+01,1.307061481475830078e+01,-1.270845439285039902e-02,-1.911245472729206085e-02,1.183333527296781540e-02
1.324000000000000021e+01,1.370372962951660156e+01,6.865558214485645294e-03,1.652286387979984283e-02,-5.352958105504512787e-03
1.325000000000000000e+01,1.307984066009521484e+01,-9.915655478835105896e-03,-2.296889014542102814e-02,1.129772234708070755e-02
1.325999999999999979e+01,1.371400928497314453e+01,1.046141423285007477e-02,1.328041125088930130e-02,-5.607394035905599594e-03
1.326999999999999957e+01,1.311809825897216797e+01,-6.069903261959552765e-03,-2.596936933696269989e-02,1.031439378857612610e-02
1.328000000000000114e+01,1.376344299316406250e+01,1.429776567965745926e-02,1.084549725055694580e-02,-6.261532660573720932e-03
1.329000000000000092e+01,1.318124294281005859e+01,-2.301157219335436821e-03,-2.817165851593017578e-02,9.133568964898586273e-03
1.330000000000000071e+01,1.380873680114746094e+01,1.749141700565814972e-02,9.025099687278270721e-03,-6.821456365287303925e-03
1.331000000000000050e+01,1.324284362792968750e+01,8.702960913069546223e-04,-2.974580787122249603e-02,8.119762875139713287e-03
1.332000000000000028e+01,1.382219409942626953e+01,1.951493881642818451e-02,7.618120405822992325e-03,-6.916583050042390823e-03
1.333000000000000007e+01,1.328645229339599609e+01,3.188413102179765701e-03,-3.084738925099372864e-02,7.594316732138395309e-03
1.333999999999999986e+01,1.380383872985839844e+01,2.028395794332027435e-02,6.563367322087287903e-03,-6.533985957503318787e-03
1.334999999999999964e+01,1.330321407318115234e+01,4.403014201670885086e-03,-3.157817572355270386e-02,7.620102260261774063e-03
1.335999999999999943e+01,1.372717571258544922e+01,2.001664042472839355e-02,5.640987772494554520e-03,-5.766310263425111771e-03
1.337000000000000099e+01,1.325552463531494141e+01,6.477189250290393829e-03,-3.284305706620216370e-02,8.444471284747123718e-03
1.338000000000000078e+01,1.355829811096191406e+01,1.961139403283596039e-02,4.334656056016683578e-03,-4.737070295959711075e-03
1.339000000000000057e+01,1.304901981353759766e+01,5.599361844360828400e-03,-3.328329697251319885e-02,9.625365026295185089e-03
1.340000000000000036e+01,1.333851337432861328e+01,1.764621399343013763e-02,4.205494187772274017e-03,-3.699125489220023155e-03
1.341000000000000014e+01,1.280671882629394531e+01,1.150400843471288681e-03,-3.347002342343330383e-02,1.024999003857374191e-02
1.341999999999999993e+01,1.313129138946533203e+01,1.349094882607460022e-02,4.573510959744453430e-03,-3.091759048402309418e-03
1.342999999999999972e+01,1.261175251007080078e+01,-4.232482053339481354e-03,-3.358207643032073975e-02,1.015663519501686096e-02
1.343999999999999950e+01,1.300931835174560547e+01,8.118673227727413177e-03,4.761981777846813202e-03,-2.957827178761363029e-03
1.345000000000000107e+01,1.251176166534423828e+01,-8.308844640851020813e-03,-3.356434404850006104e-02,9.629351086914539337e-03
1.346000000000000085e+01,1.299265003204345703e+01,4.274419043213129044e-03,5.199671722948551178e-03,-3.256227588281035423e-03
1.347000000000000064e+01,1.247993087768554688e+01,-1.077042520046234131e-02,-3.297691792249679565e-02,8.650573901832103729e-03
1.348000000000000043e+01,1.300721168518066406e+01,2.600558334961533546e-03,5.876276176422834396e-03,-4.292532801628112793e-03
1.349000000000000021e+01,1.248422813415527344e+01,-1.171544753015041351e-02,-3.142246976494789124e-02,7.268127519637346268e-03
1.350000000000000000e+01,1.303562545776367188e+01,2.167053986340761185e-03,7.143567781895399094e-03,-5.417061038315296173e-03
1.350999999999999979e+01,1.251912021636962891e+01,-1.151061058044433594e-02,-2.970599755644798279e-02,6.358229555189609528e-03
1.351999999999999957e+01,1.304187107086181641e+01,3.457372775301337242e-03,8.169534616172313690e-03,-5.819312296807765961e-03
1.353000000000000114e+01,1.251309776306152344e+01,-9.187728166580200195e-03,-2.831141836941242218e-02,6.134150084108114243e-03
1.354000000000000092e+01,1.300936031341552734e+01,5.729015916585922241e-03,9.621443226933479309e-03,-5.604602396488189697e-03
1.355000000000000071e+01,1.249469184875488281e+01,-7.249380461871623993e-03,-2.684296295046806335e-02,6.091008894145488739e-03
1.356000000000000050e+01,1.293219661712646484e+01,8.240491151809692383e-03,1.119446475058794022e-02,-4.652630072087049484e-03
1.357000000000000028e+01,1.243797302246093750e+01,-5.683982744812965393e-03,-2.523132599890232086e-02,6.635503843426704407e-03
1.358000000000000007e+01,1.282392024993896484e+01,9.303372353315353394e-03,1.324630435556173325e-02,-3.584490157663822174e-03
1.358999999999999986e+01,1.234217166900634766e+01,-5.486105103045701981e-03,-2.318119071424007416e-02,7.297011557966470718e-03
1.359999999999999964e+01,1.269246578216552734e+01,8.905217051506042480e-03,1.578665897250175476e-02,-2.408352913334965706e-03
1.360999999999999943e+01,1.222606372833251953e+01,-6.236339453607797623e-03,-2.022715844213962555e-02,7.696078624576330185e-03
1.362000000000000099e+01,1.257208633422851562e+01,7.176812738180160522e-03,1.864577457308769226e-02,-1.548301079310476780e-03
1.363000000000000078e+01,1.213160991668701172e+01,-7.952881045639514923e-03,-1.709302328526973724e-02,7.959851995110511780e-03
1.364000000000000057e+01,1.245898342132568359e+01,4.328642971813678741e-03,2.142899483442306519e-02,-6.718808435834944248e-04
1.365000000000000036e+01,1.208376312255859375e+01,-1.007679197937250137e-02,-1.400747522711753845e-02,7.982304319739341736e-03
1.366000000000000014e+01,1.239317512512207031e+01,1.024017808958888054e-03,2.379630319774150848e-02,-9.659570787334814668e-05
1.366999999999999993e+01,1.205709934234619141e+01,-1.248564478009939194e-02,-1.138903480023145676e-02,8.191551081836223602e-03
1.367999999999999972e+01,1.238496494293212891e+01,-2.241516718640923500e-03,2.539383247494697571e-02,1.996140344999730587e-04
1.368999999999999950e+01,1.208333683013916016e+01,-1.484503690153360367e-02,-9.580307640135288239e-03,8.410400710999965668e-03
1.370000000000000107e+01,1.243144416809082031e+01,-4.798698239028453827e-03,2.611668221652507782e-02,6.812377832829952240e-04
1.371000000000000085e+01,1.208758163452148438e+01,-1.781486906111240387e-02,-8.966948837041854858e-03,8.742737583816051483e-03
1.372000000000000064e+01,1.249605464935302734e+01,-6.508237682282924652e-03,2.578146755695343018e-02,1.411628094501793385e-03
1.373000000000000043e+01,1.203685283660888672e+01,-2.063917927443981171e-02,-9.411740116775035858e-03,9.199889376759529114e-03
1.374000000000000021e+01,1.236010646820068359e+01,-1.116128265857696533e-02,2.528705261647701263e-02,2.740442520007491112e-03
1.375000000000000000e+01,1.192518997192382812e+01,-2.371576428413391113e-02,-9.879226796329021454e-03,1.026130653917789459e-02
1.375999999999999979e+01,1.222348690032958984e+01,-1.429559290409088135e-02,2.400362119078636169e-02,4.131717141717672348e-03
1.376999999999999957e+01,1.181771373748779297e+01,-2.493525668978691101e-02,-1.111931074410676956e-02,1.126123126596212387e-02
1.378000000000000114e+01,1.212260055541992188e+01,-1.485486980527639389e-02,2.205660380423069000e-02,5.250082351267337799e-03
1.379000000000000092e+01,1.174685955047607422e+01,-2.342651225626468658e-02,-1.290143188089132309e-02,1.189899165183305740e-02
1.380000000000000071e+01,1.205883216857910156e+01,-1.259917858988046646e-02,1.957070641219615936e-02,5.949977319687604904e-03
1.381000000000000050e+01,1.169016647338867188e+01,-1.898545213043689728e-02,-1.462055835872888565e-02,1.198244187980890274e-02
1.382000000000000028e+01,1.196003818511962891e+01,-7.660398259758949280e-03,1.749812252819538116e-02,5.494562909007072449e-03
1.383000000000000007e+01,1.160575199127197266e+01,-1.212568115442991257e-02,-1.563535630702972412e-02,1.117638032883405685e-02
1.383999999999999986e+01,1.188462638854980469e+01,-8.704536012373864651e-04,1.515353936702013016e-02,4.464655183255672455e-03
1.384999999999999964e+01,1.161490631103515625e+01,-3.464667825028300285e-03,-1.724102348089218140e-02,8.864713832736015320e-03
1.385999999999999943e+01,1.181802940368652344e+01,6.302223075181245804e-03,1.248836424201726913e-02,2.610537456348538399e-03
1.387000000000000099e+01,1.158185672760009766e+01,4.797564353793859482e-03,-1.902662403881549835e-02,6.898630876094102859e-03
1.388000000000000078e+01,1.174677276611328125e+01,1.385441329330205917e-02,9.791106916964054108e-03,9.311185567639768124e-04
1.389000000000000057e+01,1.154288005828857422e+01,1.285032462328672409e-02,-2.088122628629207611e-02,5.525236018002033234e-03
1.390000000000000036e+01,1.168465805053710938e+01,2.137473598122596741e-02,7.303849328309297562e-03,-3.762772539630532265e-04
1.391000000000000014e+01,1.149744892120361328e+01,2.004134468734264374e-02,-2.275086939334869385e-02,4.266517702490091324e-03
1.391999999999999993e+01,1.160623168945312500e+01,2.781383320689201355e-02,5.187980830669403076e-03,-1.221363199874758720e-03
1.392999999999999972e+01,1.142979812622070312e+01,2.581898495554924011e-02,-2.425392158329486847e-02,3.660230664536356926e-03
1.393999999999999950e+01,1.149973773956298828e+01,3.246469795703887939e-02,3.436445491388440132e-03,-1.505017164163291454e-03
1.395000000000000107e+01,1.131330680847167969e+01,2.994999289512634277e-02,-2.507836185395717621e-02,4.047639202326536179e-03
1.396000000000000085e+01,1.135724544525146484e+01,3.514272719621658325e-02,1.876378315500915051e-03,-1.007711281999945641e-03
1.397000000000000064e+01,1.113703536987304688e+01,3.167551010847091675e-02,-2.458208985626697540e-02,3.993114922195672989e-03
1.398000000000000043e+01,1.127478122711181641e+01,3.535097092390060425e-02,1.126516959629952908e-03,-2.267902018502354622e-03
1.399000000000000021e+01,1.107206344604492188e+01,3.094393573701381683e-02,-2.387064509093761444e-02,2.159471623599529266e-03
1.400000000000000000e+01,1.121015739440917969e+01,3.290211036801338196e-02,1.285240519791841507e-03,-4.044509958475828171e-03
1.400999999999999979e+01,1.100561046600341797e+01,2.761600539088249207e-02,-2.273731678724288940e-02,4.151445464231073856e-04
1.401999999999999957e+01,1.117947387695312500e+01,2.698283270001411438e-02,2.062047366052865982e-03,-5.697268992662429810e-03
1.403000000000000114e+01,1.098803329467773438e+01,2.087615616619586945e-02,-2.132454328238964081e-02,-1.118141459301114082e-03
1.404000000000000092e+01,1.111965179443359375e+01,1.843503117561340332e-02,2.848702482879161835e-03,-6.342274136841297150e-03
1.405000000000000071e+01,1.092982864379882812e+01,1.076759025454521179e-02,-1.864972524344921112e-02,-1.756752142682671547e-03
1.406000000000000050e+01,1.099475097656250000e+01,6.824307609349489212e-03,3.801818005740642548e-03,-5.135606043040752411e-03
1.407000000000000028e+01,1.078001976013183594e+01,-2.333539770916104317e-03,-1.583798415958881378e-02,-2.346313995076343417e-04
1.408000000000000007e+01,1.084347152709960938e+01,-6.197582464665174484e-03,5.446507595479488373e-03,-2.866322407498955727e-03
1.408999999999999986e+01,1.066981410980224609e+01,-1.453757937997579575e-02,-1.365969050675630569e-02,1.878687762655317783e-03
1.409999999999999964e+01,1.075219345092773438e+01,-1.787986420094966888e-02,6.308824755251407623e-03,-5.728185060434043407e-04
1.410999999999999943e+01,1.062536334991455078e+01,-2.445853687822818756e-02,-1.215677987784147263e-02,3.926714882254600525e-03
1.412000000000000099e+01,1.073511600494384766e+01,-2.780839800834655762e-02,5.825224798172712326e-03,1.003960962407290936e-03
1.413000000000000078e+01,1.066046619415283203e+01,-3.125276416540145874e-02,-1.168571598827838898e-02,5.285174585878849030e-03
1.414000000000000057e+01,1.078652286529541016e+01,-3.424111753702163696e-02,4.857700318098068237e-03,1.938487170264124870e-03
1.415000000000000036e+01,1.073748397827148438e+01,-3.510212525725364685e-02,-1.186608802527189255e-02,5.978520959615707397e-03
1.416000000000000014e+01,1.077784156799316406e+01,-3.799176961183547974e-02,5.023171659559011459e-03,3.040200797840952873e-03
1.416999999999999993e+01,1.073183345794677734e+01,-3.585435822606086731e-02,-1.031134743243455887e-02,6.727577652782201767e-03
1.417999999999999972e+01,1.074491024017333984e+01,-3.850688040256500244e-02,5.970246158540248871e-03,3.719654167070984840e-03
1.418999999999999950e+01,1.075975704193115234e+01,-3.540861234068870544e-02,-8.616216480731964111e-03,7.422210182994604111e-03
1.420000000000000107e+01,1.088007164001464844e+01,-3.678908944129943848e-02,6.059172563254833221e-03,5.345546640455722809e-03
1.421000000000000085e+01,1.093403530120849609e+01,-3.188696131110191345e-02,-7.842244580388069153e-03,9.392440319061279297e-03
1.422000000000000064e+01,1.104831218719482422e+01,-3.146034106612205505e-02,5.618449300527572632e-03,7.302043028175830841e-03
1.423000000000000043e+01,1.112503433227539062e+01,-2.566739730536937714e-02,-7.310765795409679413e-03,1.070662029087543488e-02
1.424000000000000021e+01,1.124776172637939453e+01,-2.487460710108280182e-02,5.016903392970561981e-03,7.129397708922624588e-03
1.425000000000000000e+01,1.129893016815185547e+01,-1.779582723975181580e-02,-6.859075278043746948e-03,1.042080484330654144e-02
1.425999999999999979e+01,1.136629199981689453e+01,-1.545366924256086349e-02,4.875962622463703156e-03,6.419021636247634888e-03
1.426999999999999957e+01,1.138044261932373047e+01,-7.104374002665281296e-03,-5.800399463623762131e-03,9.451897814869880676e-03
1.428000000000000114e+01,1.140455341339111328e+01,-3.928595688194036484e-03,5.100289359688758850e-03,5.382411181926727295e-03
1.429000000000000092e+01,1.138053417205810547e+01,5.541372112929821014e-03,-4.751668777316808701e-03,7.612953428179025650e-03
1.430000000000000071e+01,1.136672782897949219e+01,8.312690071761608124e-03,5.272134207189083099e-03,3.452238393947482109e-03
1.431000000000000050e+01,1.130333805084228516e+01,1.761805079877376556e-02,-2.983232261613011360e-03,4.932187963277101517e-03
1.432000000000000028e+01,1.125500488281250000e+01,1.944789476692676544e-02,6.591232027858495712e-03,9.602850768715143204e-04
1.433000000000000007e+01,1.119616508483886719e+01,2.794101461768150330e-02,-7.376191788353025913e-04,2.492535393685102463e-03
1.433999999999999986e+01,1.114684867858886719e+01,2.821964956820011139e-02,7.855509407818317413e-03,-1.055211410857737064e-03
1.434999999999999964e+01,1.110731601715087891e+01,3.548317030072212219e-02,1.389442244544625282e-03,5.210347007960081100e-04
1.435999999999999943e+01,1.115788173675537109e+01,3.313647583127021790e-02,8.444241248071193695e-03,-2.858347259461879730e-03
1.437000000000000099e+01,1.119608402252197266e+01,3.874276578426361084e-02,2.505298703908920288e-03,-1.570386928506195545e-03
1.438000000000000078e+01,1.125623035430908203e+01,3.465535491704940796e-02,8.140950463712215424e-03,-5.242906976491212845e-03
1.439000000000000057e+01,1.128693962097167969e+01,3.915449231863021851e-02,3.385419724509119987e-03,-4.120594356209039688e-03
1.440000000000000036e+01,1.129435062408447266e+01,3.320785984396934509e-02,8.366828784346580505e-03,-7.623756770044565201e-03
1.441000000000000014e+01,1.130081462860107422e+01,3.617389872670173645e-02,4.458832088857889175e-03,-6.034503690898418427e-03
1.441999999999999993e+01,1.122231864929199219e+01,2.687037736177444458e-02,8.815629407763481140e-03,-7.834547199308872223e-03
1.442999999999999972e+01,1.121546173095703125e+01,2.878996543586254120e-02,5.758136976510286331e-03,-5.456557963043451309e-03
1.443999999999999950e+01,1.109998321533203125e+01,1.791873387992382050e-02,1.083004567772150040e-02,-5.428668111562728882e-03
1.445000000000000107e+01,1.109855270385742188e+01,1.964224316179752350e-02,8.418729528784751892e-03,-2.907788380980491638e-03
1.446000000000000085e+01,1.097846126556396484e+01,9.004835039377212524e-03,1.240043248981237411e-02,-2.523155882954597473e-03
1.447000000000000064e+01,1.100070858001708984e+01,1.091748010367155075e-02,1.048811431974172592e-02,-4.286070470698177814e-04
1.448000000000000043e+01,1.087080764770507812e+01,1.917824731208384037e-03,1.275446731597185135e-02,-1.172578893601894379e-03
1.449000000000000021e+01,1.095510578155517578e+01,4.055419936776161194e-03,1.151089649647474289e-02,1.054192907758988440e-04
1.450000000000000000e+01,1.086370658874511719e+01,-5.354541819542646408e-03,1.193461939692497253e-02,-1.556527218781411648e-03
1.450999999999999979e+01,1.097886943817138672e+01,-2.911131130531430244e-03,1.069470867514610291e-02,-6.513772532343864441e-04
1.451999999999999957e+01,1.092428874969482422e+01,-1.397698279470205307e-02,9.022113867104053497e-03,-2.202549017965793610e-03
1.453000000000000114e+01,1.104796314239501953e+01,-1.040998008102178574e-02,7.784269284456968307e-03,-9.655568865127861500e-04
1.454000000000000092e+01,1.099258804321289062e+01,-1.914263889193534851e-02,5.321052391082048416e-03,-2.521373098716139793e-03
1.455000000000000071e+01,1.106044101715087891e+01,-1.180398277938365936e-02,4.632393363863229752e-03,-7.564351544715464115e-04
1.456000000000000050e+01,1.100864315032958984e+01,-1.934952475130558014e-02,8.192211389541625977e-04,-1.740532228723168373e-03
