x,y,value
-2.847458,0.127119,-5.100330
-2.771186,0.127119,2.091599
-2.694915,0.127119,10.737189
-2.618644,0.127119,18.564037
-2.542373,0.127119,26.390827
-2.466102,0.127119,34.338356
-2.389831,0.127119,42.696751
-2.313559,0.127119,48.515854
-2.237288,0.127119,49.039516
-2.161017,0.127119,49.500950
-2.084746,0.127119,49.924660
-2.008475,0.127119,50.301804
-1.932203,0.127119,50.715393
-1.855932,0.127119,51.181210
-1.779661,0.127119,51.637615
-1.703390,0.127119,51.900467
-1.627119,0.127119,52.171947
-1.550848,0.127119,52.408871
-1.474576,0.127119,52.566360
-1.398305,0.127119,52.703911
-1.322034,0.127119,52.828144
-1.245763,0.127119,53.021381
-1.169492,0.127119,53.242661
-1.093220,0.127119,53.463940
-1.016949,0.127119,53.684402
-0.940678,0.127119,53.894840
-0.864407,0.127119,54.105289
-0.788136,0.127119,54.297729
-0.711864,0.127119,54.462036
-0.635593,0.127119,54.598766
-0.559322,0.127119,54.732548
-0.483051,0.127119,54.827320
-0.406780,0.127119,54.870949
-0.330508,0.127119,54.897251
-0.254237,0.127119,54.809364
-0.177966,0.127119,53.328136
-0.101695,0.127119,51.756855
-0.025424,0.127119,50.133316
0.050847,0.127119,46.776264
0.127119,0.127119,38.826649
0.203390,0.127119,31.592226
0.279661,0.127119,23.792770
0.355932,0.127119,16.017216
0.432203,0.127119,8.313126
0.508474,0.127119,1.106266
0.584746,0.127119,-6.880440
0.661017,0.127119,-13.683815
0.737288,0.127119,-21.623592
0.813559,0.127119,-31.077141
0.889830,0.127119,-38.209866
0.966102,0.127119,-43.785130
1.042373,0.127119,-50.211994
1.118644,0.127119,-56.648052
1.194915,0.127119,-63.050270
1.271186,0.127119,-69.501236
1.347457,0.127119,-76.024231
1.423728,0.127119,-82.531097
1.500000,0.127119,-87.926804
-3.000000,0.203390,-19.351215
-2.923729,0.203390,-12.529003
-2.847458,0.203390,-5.609990
-2.771186,0.203390,1.585078
-2.694915,0.203390,10.114841
-2.618644,0.203390,17.892012
-2.542373,0.203390,25.675316
-2.466102,0.203390,33.467266
-2.389831,0.203390,42.283989
-2.313559,0.203390,48.362621
-2.237288,0.203390,48.875019
-2.161017,0.203390,49.379417
-2.084746,0.203390,49.797253
-2.008475,0.203390,50.198219
-1.932203,0.203390,50.615898
-1.855932,0.203390,51.106152
-1.779661,0.203390,51.455051
-1.703390,0.203390,51.724148
-1.627119,0.203390,51.995441
-1.550848,0.203390,52.253056
-1.474576,0.203390,52.402523
-1.398305,0.203390,52.549480
-1.322034,0.203390,52.686779
-1.245763,0.203390,52.916889
-1.169492,0.203390,53.138172
-1.093220,0.203390,53.359455
-1.016949,0.203390,53.580738
-0.940678,0.203390,53.791512
-0.864407,0.203390,54.001724
-0.788136,0.203390,54.193005
-0.711864,0.203390,54.341541
-0.635593,0.203390,54.474468
-0.559322,0.203390,54.607288
-0.483051,0.203390,54.735668
-0.406780,0.203390,54.791477
-0.330508,0.203390,54.830688
-0.254237,0.203390,54.782658
-0.177966,0.203390,53.628056
-0.101695,0.203390,52.063057
-0.025424,0.203390,50.556293
0.050847,0.203390,48.779018
0.127119,0.203390,41.376347
0.203390,0.203390,34.171227
0.279661,0.203390,26.383495
0.355932,0.203390,18.661703
0.432203,0.203390,10.960352
0.508474,0.203390,3.675804
0.584746,0.203390,-3.507885
0.661017,0.203390,-9.983227
0.737288,0.203390,-16.557545
0.813559,0.203390,-24.853374
0.889830,0.203390,-34.306911
0.966102,0.203390,-41.315708
1.042373,0.203390,-46.858482
1.118644,0.203390,-53.261581
1.194915,0.203390,-59.743328
1.271186,0.203390,-66.216103
1.347457,0.203390,-72.714592
1.423728,0.203390,-79.231979
1.500000,0.203390,-85.695824
-3.000000,0.279661,-19.861046
-2.923729,0.279661,-13.038838
-2.847458,0.279661,-6.116449
-2.771186,0.279661,1.078641
-2.694915,0.279661,9.440897
-2.618644,0.279661,17.284708
-2.542373,0.279661,25.062449
-2.466102,0.279661,32.871120
-2.389831,0.279661,41.964481
-2.313559,0.279661,48.217674
-2.237288,0.279661,48.726898
-2.161017,0.279661,49.238995
-2.084746,0.279661,49.690754
-2.008475,0.279661,50.109486
-1.932203,0.279661,50.538258
-1.855932,0.279661,51.015450
-1.779661,0.279661,51.293278
-1.703390,0.279661,51.555668
-1.627119,0.279661,51.826969
-1.550848,0.279661,52.075485
-1.474576,0.279661,52.241985
-1.398305,0.279661,52.391201
-1.322034,0.279661,52.543488
-1.245763,0.279661,52.787567
-1.169492,0.279661,53.029789
-1.093220,0.279661,53.249619
-1.016949,0.279661,53.469456
-0.940678,0.279661,53.678825
-0.864407,0.279661,53.886524
-0.788136,0.279661,54.065216
-0.711864,0.279661,54.215420
-0.635593,0.279661,54.348339
-0.559322,0.279661,54.481270
-0.483051,0.279661,54.610405
-0.406780,0.279661,54.708477
-0.330508,0.279661,54.753532
-0.254237,0.279661,54.754253
-0.177966,0.279661,53.928318
-0.101695,0.279661,52.362972
-0.025424,0.279661,50.865295
0.050847,0.279661,49.215229
0.127119,0.279661,44.151955
0.203390,0.279661,36.712902
0.279661,0.279661,29.020214
0.355932,0.279661,21.308929
0.432203,0.279661,13.607586
0.508474,0.279661,6.245354
0.584746,0.279661,-0.934624
0.661017,0.279661,-8.065678
0.737288,0.279661,-13.578629
0.813559,0.279661,-19.386372
0.889830,0.279661,-28.083099
0.966102,0.279661,-37.536671
1.042373,0.279661,-44.415333
1.118644,0.279661,-50.039585
1.194915,0.279661,-56.468601
1.271186,0.279661,-62.941357
1.347457,0.279661,-69.414124
1.423728,0.279661,-75.927971
1.500000,0.279661,-82.396690
-3.000000,0.355932,-20.396061
-2.923729,0.355932,-13.548688
-2.847458,0.355932,-6.622891
-2.771186,0.355932,0.572174
-2.694915,0.355932,8.725552
-2.618644,0.355932,16.683441
-2.542373,0.355932,24.478455
-2.466102,0.355932,32.382286
-2.389831,0.355932,41.797134
-2.313559,0.355932,48.071842
-2.237288,0.355932,48.581070
-2.161017,0.355932,49.090305
-2.084746,0.355932,49.599983
-2.008475,0.355932,50.019356
-1.932203,0.355932,50.473553
-1.855932,0.355932,50.889557
-1.779661,0.355932,51.134594
-1.703390,0.355932,51.387199
-1.627119,0.355932,51.658497
-1.550848,0.355932,51.889164
-1.474576,0.355932,52.079174
-1.398305,0.355932,52.230907
-1.322034,0.355932,52.384876
-1.245763,0.355932,52.635559
-1.169492,0.355932,52.882019
-1.093220,0.355932,53.128101
-1.016949,0.355932,53.352959
-0.940678,0.355932,53.563625
-0.864407,0.355932,53.767735
-0.788136,0.355932,53.937847
-0.711864,0.355932,54.089291
-0.635593,0.355932,54.221897
-0.559322,0.355932,54.341915
-0.483051,0.355932,54.464901
-0.406780,0.355932,54.589539
-0.330508,0.355932,54.652027
-0.254237,0.355932,54.704544
-0.177966,0.355932,54.245018
-0.101695,0.355932,52.663765
-0.025424,0.355932,51.148579
0.050847,0.355932,49.638191
0.127119,0.355932,46.927547
0.203390,0.355932,38.806934
0.279661,0.355932,31.657513
0.355932,0.355932,23.943155
0.432203,0.355932,16.222895
0.508474,0.355932,8.776852
0.584746,0.355932,1.636333
0.661017,0.355932,-5.499153
0.737288,0.355932,-11.797108
0.813559,0.355932,-17.268501
0.889830,0.355932,-22.739918
0.966102,0.355932,-31.450596
1.042373,0.355932,-40.901966
1.118644,0.355932,-47.666004
1.194915,0.355932,-53.281338
1.271186,0.355932,-59.666630
1.347457,0.355932,-66.139404
1.423728,0.355932,-72.618370
1.500000,0.355932,-79.097588
-3.000000,0.432203,-21.174677
-2.923729,0.432203,-14.163940
-2.847458,0.432203,-7.185375
-2.771186,0.432203,0.059137
-2.694915,0.432203,8.010218
-2.618644,0.432203,16.103016
-2.542373,0.432203,23.912930
-2.466102,0.432203,32.294735
-2.389831,0.432203,41.682629
-2.313559,0.432203,47.926010
-2.237288,0.432203,48.435238
-2.161017,0.432203,48.970951
-2.084746,0.432203,49.474991
-2.008475,0.432203,49.928577
-1.932203,0.432203,50.406792
-1.855932,0.432203,50.735157
-1.779661,0.432203,50.975918
-1.703390,0.432203,51.224110
-1.627119,0.432203,51.473244
-1.550848,0.432203,51.702839
-1.474576,0.432203,51.916367
-1.398305,0.432203,52.054279
-1.322034,0.432203,52.224140
-1.245763,0.432203,52.476940
-1.169492,0.432203,52.727627
-1.093220,0.432203,52.976467
-1.016949,0.432203,53.223740
-0.940678,0.432203,53.448421
-0.864407,0.432203,53.625004
-0.788136,0.432203,53.785812
-0.711864,0.432203,53.925419
-0.635593,0.432203,54.045429
-0.559322,0.432203,54.165436
-0.483051,0.432203,54.287560
-0.406780,0.432203,54.412189
-0.330508,0.432203,54.513790
-0.254237,0.432203,54.569050
-0.177966,0.432203,54.420856
-0.101695,0.432203,52.928333
-0.025424,0.432203,51.395260
0.050847,0.432203,49.937096
0.127119,0.432203,48.252277
0.203390,0.432203,41.563808
0.279661,0.432203,34.206303
0.355932,0.432203,26.486042
0.432203,0.432203,18.765770
0.508474,0.432203,11.316216
0.584746,0.432203,4.180744
0.661017,0.432203,-2.954735
0.737288,0.432203,-10.033253
0.813559,0.432203,-15.504665
0.889830,0.432203,-20.976070
0.966102,0.432203,-27.008663
1.042373,0.432203,-35.190479
1.118644,0.432203,-44.303928
1.194915,0.432203,-50.916714
1.271186,0.432203,-56.505466
1.347457,0.432203,-62.864651
1.423728,0.432203,-69.337402
1.500000,0.432203,-75.798454
-3.000000,0.508474,-22.119682
-2.923729,0.508474,-14.803463
-2.847458,0.508474,-7.821496
-2.771186,0.508474,-0.576990
-2.694915,0.508474,7.184374
-2.618644,0.508474,15.499018
-2.542373,0.508474,23.400061
-2.466102,0.508474,32.328075
-2.389831,0.508474,41.648605
-2.313559,0.508474,47.780178
-2.237288,0.508474,48.302803
-2.161017,0.508474,48.853550
-2.084746,0.508474,49.349621
-2.008475,0.508474,49.836544
-1.932203,0.508474,50.279339
-1.855932,0.508474,50.568722
-1.779661,0.508474,50.816978
-1.703390,0.508474,51.065426
-1.627119,0.508474,51.286919
-1.550848,0.508474,51.516518
-1.474576,0.508474,51.735313
-1.398305,0.508474,51.875324
-1.322034,0.508474,52.060116
-1.245763,0.508474,52.316502
-1.169492,0.508474,52.569004
-1.093220,0.508474,52.812939
-1.016949,0.508474,53.037830
-0.940678,0.508474,53.253483
-0.864407,0.508474,53.443829
-0.788136,0.508474,53.608250
-0.711864,0.508474,53.747627
-0.635593,0.508474,53.868950
-0.559322,0.508474,53.988956
-0.483051,0.508474,54.110203
-0.406780,0.508474,54.234840
-0.330508,0.508474,54.362503
-0.254237,0.508474,54.431713
-0.177966,0.508474,54.318710
-0.101695,0.508474,53.156651
-0.025424,0.508474,51.609150
0.050847,0.508474,50.137684
0.127119,0.508474,48.596180
0.203390,0.508474,44.297535
0.279661,0.508474,36.484383
0.355932,0.508474,29.028940
0.432203,0.508474,21.355675
0.508474,0.508474,13.860630
0.584746,0.508474,6.725151
0.661017,0.508474,-0.410328
0.737288,0.508474,-7.545773
0.813559,0.508474,-13.740829
0.889830,0.508474,-19.212234
0.966102,0.508474,-24.846073
1.042373,0.508474,-31.434269
1.118644,0.508474,-39.477890
1.194915,0.508474,-47.798359
1.271186,0.508474,-54.148266
1.347457,0.508474,-59.729618
1.423728,0.508474,-66.062698
1.500000,0.508474,-72.511658
-3.000000,0.584746,-22.843414
-2.923729,0.584746,-15.670748
-2.847458,0.584746,-8.451524
-2.771186,0.584746,-1.215308
-2.694915,0.584746,6.325842
-2.618644,0.584746,14.795983
-2.542373,0.584746,22.931032
-2.466102,0.584746,32.262535
-2.389831,0.584746,41.654640
-2.313559,0.584746,47.651691
-2.237288,0.584746,48.185398
-2.161017,0.584746,48.736149
-2.084746,0.584746,49.224262
-2.008475,0.584746,49.734718
-1.932203,0.584746,50.154957
-1.855932,0.584746,50.407627
-1.779661,0.584746,50.656940
-1.703390,0.584746,50.902138
-1.627119,0.584746,51.102970
-1.550848,0.584746,51.323231
-1.474576,0.584746,51.531879
-1.398305,0.584746,51.694637
-1.322034,0.584746,51.896088
-1.245763,0.584746,52.152473
-1.169492,0.584746,52.387257
-1.093220,0.584746,52.612659
-1.016949,0.584746,52.837566
-0.940678,0.584746,53.039211
-0.864407,0.584746,53.226063
-0.788136,0.584746,53.428699
-0.711864,0.584746,53.569485
-0.635593,0.584746,53.692474
-0.559322,0.584746,53.812481
-0.483051,0.584746,53.932850
-0.406780,0.584746,54.058365
-0.330508,0.584746,54.186905
-0.254237,0.584746,54.294117
-0.177966,0.584746,54.213787
-0.101695,0.584746,53.384968
-0.025424,0.584746,51.823044
0.050847,0.584746,50.368038
0.127119,0.584746,48.887859
0.203390,0.584746,47.012627
0.279661,0.584746,38.941635
0.355932,0.584746,31.607225
0.432203,0.584746,23.963339
0.508474,0.584746,16.405037
0.584746,0.584746,9.269569
0.661017,0.584746,2.134102
0.737288,0.584746,-5.001350
0.813559,0.584746,-11.977020
0.889830,0.584746,-17.448414
0.966102,0.584746,-22.919834
1.042373,0.584746,-29.271683
1.118644,0.584746,-35.859863
1.194915,0.584746,-43.765339
1.271186,0.584746,-52.048054
1.347457,0.584746,-57.372417
1.423728,0.584746,-62.953751
1.500000,0.584746,-69.247925
-3.000000,0.661017,-23.377323
-2.923729,0.661017,-16.021732
-2.847458,0.661017,-9.300463
-2.771186,0.661017,-1.946991
-2.694915,0.661017,5.570499
-2.618644,0.661017,14.305439
-2.542373,0.661017,22.715931
-2.466102,0.661017,32.108044
-2.389831,0.661017,41.500160
-2.313559,0.661017,47.536861
-2.237288,0.661017,48.071587
-2.161017,0.661017,48.611900
-2.084746,0.661017,49.098900
-2.008475,0.661017,49.613380
-1.932203,0.661017,50.024685
-1.855932,0.661017,50.255856
-1.779661,0.661017,50.500042
-1.703390,0.661017,50.726910
-1.627119,0.661017,50.925564
-1.550848,0.661017,51.119793
-1.474576,0.661017,51.328442
-1.398305,0.661017,51.513897
-1.322034,0.661017,51.731575
-1.245763,0.661017,51.958382
-1.169492,0.661017,52.185177
-1.093220,0.661017,52.411976
-1.016949,0.661017,52.632271
-0.940678,0.661017,52.832447
-0.864407,0.661017,53.016209
-0.788136,0.661017,53.199970
-0.711864,0.661017,53.379238
-0.635593,0.661017,53.515991
-0.559322,0.661017,53.636005
-0.483051,0.661017,53.756016
-0.406780,0.661017,53.882763
-0.330508,0.661017,54.011299
-0.254237,0.661017,54.139832
-0.177966,0.661017,54.082897
-0.101695,0.661017,53.613289
-0.025424,0.661017,52.050655
0.050847,0.661017,50.598392
0.127119,0.661017,49.177280
0.203390,0.661017,47.527370
0.279661,0.661017,41.712578
0.355932,0.661017,34.214901
0.432203,0.661017,26.571026
0.508474,0.661017,18.949465
0.584746,0.661017,11.813974
0.661017,0.661017,4.678524
0.737288,0.661017,-2.456951
0.813559,0.661017,-9.592422
0.889830,0.661017,-15.684589
0.966102,0.661017,-21.155991
1.042373,0.661017,-27.109062
1.118644,0.661017,-33.697262
1.194915,0.661017,-40.285503
1.271186,0.661017,-48.052727
1.347457,0.661017,-56.278568
1.423728,0.661017,-61.324406
1.500000,0.661017,-66.176384
-3.000000,0.737288,-23.935358
-2.923729,0.737288,-16.361549
-2.847458,0.737288,-9.671501
-2.771186,0.737288,-2.726223
-2.694915,0.737288,4.676995
-2.618644,0.737288,13.823547
-2.542373,0.737288,22.561441
-2.466102,0.737288,31.953560
-2.389831,0.737288,41.434113
-2.313559,0.737288,47.415516
-2.237288,0.737288,47.948093
-2.161017,0.737288,48.467690
-2.084746,0.737288,48.950565
-2.008475,0.737288,49.443493
-1.932203,0.737288,49.835155
-1.855932,0.737288,50.105732
-1.779661,0.737288,50.349911
-1.703390,0.737288,50.565617
-1.627119,0.737288,50.738712
-1.550848,0.737288,50.915813
-1.474576,0.737288,51.125004
-1.398305,0.737288,51.316792
-1.322034,0.737288,51.529507
-1.245763,0.737288,51.756298
-1.169492,0.737288,51.983101
-1.093220,0.737288,52.209904
-1.016949,0.737288,52.422581
-0.940678,0.737288,52.625671
-0.864407,0.737288,52.809433
-0.788136,0.737288,52.993191
-0.711864,0.737288,53.158413
-0.635593,0.737288,53.315033
-0.559322,0.737288,53.459522
-0.483051,0.737288,53.580009
-0.406780,0.737288,53.707157
-0.330508,0.737288,53.835701
-0.254237,0.737288,53.964230
-0.177966,0.737288,53.952003
-0.101695,0.737288,53.815552
-0.025424,0.737288,52.278965
0.050847,0.737288,50.828735
0.127119,0.737288,49.407631
0.203390,0.737288,47.847561
0.279661,0.737288,44.404060
0.355932,0.737288,36.562801
0.432203,0.737288,29.178680
0.508474,0.737288,21.534811
0.584746,0.737288,14.358402
0.661017,0.737288,7.222916
0.737288,0.737288,0.087467
0.813559,0.737288,-7.048012
0.889830,0.737288,-13.920746
0.966102,0.737288,-19.392166
1.042373,0.737288,-24.946461
1.118644,0.737288,-31.534676
1.194915,0.737288,-38.122890
1.271186,0.737288,-44.711090
1.347457,0.737288,-52.340115
1.423728,0.737288,-60.500381
1.500000,0.737288,-65.418182
-3.000000,0.813559,-24.502144
-2.923729,0.813559,-16.701368
-2.847458,0.813559,-10.008501
-2.771186,0.813559,-3.031132
-2.694915,0.813559,4.155097
-2.618644,0.813559,12.932580
-2.542373,0.813559,22.339645
-2.466102,0.813559,31.799089
-2.389831,0.813559,41.519009
-2.313559,0.813559,47.259121
-2.237288,0.813559,47.824604
-2.161017,0.813559,48.336010
-2.084746,0.813559,48.792156
-2.008475,0.813559,49.230312
-1.932203,0.813559,49.593433
-1.855932,0.813559,49.928677
-1.779661,0.813559,50.194336
-1.703390,0.813559,50.393555
-1.627119,0.813559,50.564461
-1.550848,0.813559,50.735367
-1.474576,0.813559,50.922924
-1.398305,0.813559,51.065289
-1.322034,0.813559,51.327435
-1.245763,0.813559,51.554226
-1.169492,0.813559,51.781029
-1.093220,0.813559,52.001354
-1.016949,0.813559,52.211399
-0.940678,0.813559,52.418682
-0.864407,0.813559,52.602661
-0.788136,0.813559,52.786419
-0.711864,0.813559,52.956173
-0.635593,0.813559,53.099701
-0.559322,0.813559,53.246265
-0.483051,0.813559,53.405289
-0.406780,0.813559,53.531559
-0.330508,0.813559,53.660095
-0.254237,0.813559,53.788631
-0.177966,0.813559,53.787125
-0.101695,0.813559,53.688335
-0.025424,0.813559,52.521076
0.050847,0.813559,51.059086
0.127119,0.813559,49.638519
0.203390,0.813559,48.207989
0.279661,0.813559,46.632904
0.355932,0.813559,39.364418
0.432203,0.813559,31.786354
0.508474,0.813559,24.142492
0.584746,0.813559,16.902809
0.661017,0.813559,9.767321
0.737288,0.813559,2.631878
0.813559,0.813559,-4.503605
0.889830,0.813559,-11.639046
0.966102,0.813559,-17.628326
1.042373,0.813559,-23.099735
1.118644,0.813559,-29.372078
1.194915,0.813559,-35.960316
1.271186,0.813559,-42.548496
1.347457,0.813559,-49.136677
1.423728,0.813559,-56.627506
1.500000,0.813559,-64.696259
-3.000000,0.889830,-25.124411
-2.923729,0.889830,-17.083000
-2.847458,0.889830,-10.317819
-2.771186,0.889830,-3.186577
-2.694915,0.889830,3.953004
-2.618644,0.889830,12.318524
-2.542373,0.889830,21.659771
-2.466102,0.889830,31.610575
-2.389831,0.889830,41.603901
-2.313559,0.889830,47.070854
-2.237288,0.889830,47.701103
-2.161017,0.889830,48.204334
-2.084746,0.889830,48.621662
-2.008475,0.889830,49.022068
-1.932203,0.889830,49.348248
-1.855932,0.889830,49.687065
-1.779661,0.889830,49.976986
-1.703390,0.889830,50.177727
-1.627119,0.889830,50.370781
-1.550848,0.889830,50.561123
-1.474576,0.889830,50.697895
-1.398305,0.889830,50.836876
-1.322034,0.889830,51.111446
-1.245763,0.889830,51.352146
-1.169492,0.889830,51.578949
-1.093220,0.889830,51.790169
-1.016949,0.889830,52.000225
-0.940678,0.889830,52.210114
-0.864407,0.889830,52.395771
-0.788136,0.889830,52.579647
-0.711864,0.889830,52.754173
-0.635593,0.889830,52.900013
-0.559322,0.889830,53.035950
-0.483051,0.889830,53.184021
-0.406780,0.889830,53.349262
-0.330508,0.889830,53.484493
-0.254237,0.889830,53.598125
-0.177966,0.889830,53.590290
-0.101695,0.889830,53.557255
-0.025424,0.889830,52.771069
0.050847,0.889830,51.289440
0.127119,0.889830,49.921589
0.203390,0.889830,48.562626
0.279661,0.889830,47.000992
0.355932,0.889830,42.071194
0.432203,0.889830,34.358120
0.508474,0.889830,26.750164
0.584746,0.889830,19.447224
0.661017,0.889830,12.311754
0.737288,0.889830,5.176292
0.813559,0.889830,-1.959198
0.889830,0.889830,-9.094658
0.966102,0.889830,-15.864517
1.042373,0.889830,-21.335911
1.118644,0.889830,-27.209469
1.194915,0.889830,-33.797695
1.271186,0.889830,-40.385914
1.347457,0.889830,-46.974098
1.423728,0.889830,-53.537899
1.500000,0.889830,-60.817047
-3.000000,0.966102,-25.832073
-2.923729,0.966102,-17.716923
-2.847458,0.966102,-10.473265
-2.771186,0.966102,-3.342023
-2.694915,0.966102,3.789208
-2.618644,0.966102,12.043453
-2.542373,0.966102,21.512062
-2.466102,0.966102,31.230448
-2.389831,0.966102,41.338879
-2.313559,0.966102,46.882587
-2.237288,0.966102,47.577610
-2.161017,0.966102,48.055702
-2.084746,0.966102,48.442444
-2.008475,0.966102,48.810177
-1.932203,0.966102,49.103046
-1.855932,0.966102,49.427540
-1.779661,0.966102,49.742706
-1.703390,0.966102,49.945366
-1.627119,0.966102,50.138416
-1.550848,0.966102,50.329357
-1.474576,0.966102,50.442547
-1.398305,0.966102,50.610794
-1.322034,0.966102,50.895199
-1.245763,0.966102,51.159855
-1.169492,0.966102,51.370289
-1.093220,0.966102,51.578983
-1.016949,0.966102,51.789036
-0.940678,0.966102,51.999081
-0.864407,0.966102,52.187199
-0.788136,0.966102,52.372860
-0.711864,0.966102,52.555958
-0.635593,0.966102,52.709702
-0.559322,0.966102,52.844173
-0.483051,0.966102,52.984814
-0.406780,0.966102,53.131432
-0.330508,0.966102,53.295139
-0.254237,0.966102,53.401783
-0.177966,0.966102,53.393444
-0.101695,0.966102,53.386967
-0.025424,0.966102,53.000420
0.050847,0.966102,51.564770
0.127119,0.966102,50.204655
0.203390,0.966102,48.845692
0.279661,0.966102,47.369076
0.355932,0.966102,44.663147
0.432203,0.966102,37.031536
0.508474,0.966102,29.366047
0.584746,0.966102,21.991638
0.661017,0.966102,14.856167
0.737288,0.966102,7.720707
0.813559,0.966102,0.585228
0.889830,0.966102,-6.550236
0.966102,0.966102,-13.685715
1.042373,0.966102,-19.572063
1.118644,0.966102,-25.046886
1.194915,0.966102,-31.635090
1.271186,0.966102,-38.223293
1.347457,0.966102,-44.793411
1.423728,0.966102,-51.341938
1.500000,0.966102,-57.890499
-3.000000,1.042373,-26.539734
-2.923729,1.042373,-18.219666
-2.847458,1.042373,-10.744065
-2.771186,1.042373,-3.502867
-2.694915,1.042373,3.633765
-2.618644,1.042373,12.015831
-2.542373,1.042373,21.618389
-2.466102,1.042373,31.336781
-2.389831,1.042373,41.055134
-2.313559,1.042373,46.594601
-2.237288,1.042373,47.442944
-2.161017,1.042373,47.871204
-2.084746,1.042373,48.263218
-2.008475,1.042373,48.592800
-1.932203,1.042373,48.861568
-1.855932,1.042373,49.160503
-1.779661,1.042373,49.466251
-1.703390,1.042373,49.713005
-1.627119,1.042373,49.906063
-1.550848,1.042373,50.050159
-1.474576,1.042373,50.169910
-1.398305,1.042373,50.343052
-1.322034,1.042373,50.637245
-1.245763,1.042373,50.931164
-1.169492,1.042373,51.171806
-1.093220,1.042373,51.375130
-1.016949,1.042373,51.577858
-0.940678,1.042373,51.787903
-0.864407,1.042373,51.978626
-0.788136,1.042373,52.177586
-0.711864,1.042373,52.378197
-0.635593,1.042373,52.536160
-0.559322,1.042373,52.675850
-0.483051,1.042373,52.815105
-0.406780,1.042373,52.954357
-0.330508,1.042373,53.095951
-0.254237,1.042373,53.188698
-0.177966,1.042373,53.196606
-0.101695,1.042373,53.189938
-0.025424,1.042373,53.211395
0.050847,1.042373,51.855198
0.127119,1.042373,50.487713
0.203390,1.042373,49.128757
0.279661,1.042373,47.731636
0.355932,1.042373,46.163597
0.432203,1.042373,39.738308
0.508474,1.042373,31.998112
0.584746,1.042373,24.540352
0.661017,1.042373,17.400572
0.737288,1.042373,10.265102
0.813559,1.042373,3.129650
0.889830,1.042373,-4.005817
0.966102,1.042373,-11.141304
1.042373,1.042373,-17.808228
1.118644,1.042373,-23.279640
1.194915,1.042373,-29.472538
1.271186,1.042373,-36.048916
1.347457,1.042373,-42.597443
1.423728,1.042373,-49.145950
1.500000,1.042373,-55.694504
-3.000000,1.118644,-27.118092
-2.923729,1.118644,-18.697886
-2.847458,1.118644,-11.036721
-2.771186,1.118644,-3.795514
-2.694915,1.118644,3.445676
-2.618644,1.118644,12.394894
-2.542373,1.118644,21.761639
-2.466102,1.118644,31.443100
-2.389831,1.118644,41.161442
-2.313559,1.118644,46.353943
-2.237288,1.118644,47.239388
-2.161017,1.118644,47.637238
-2.084746,1.118644,48.083996
-2.008475,1.118644,48.362148
-1.932203,1.118644,48.626797
-1.855932,1.118644,48.893448
-1.779661,1.118644,49.189800
-1.703390,1.118644,49.450611
-1.627119,1.118644,49.673702
-1.550848,1.118644,49.777519
-1.474576,1.118644,49.897270
-1.398305,1.118644,50.088253
-1.322034,1.118644,50.369511
-1.245763,1.118644,50.654797
-1.169492,1.118644,50.926830
-1.093220,1.118644,51.146549
-1.016949,1.118644,51.366161
-0.940678,1.118644,51.583328
-0.864407,1.118644,51.789494
-0.788136,1.118644,51.990303
-0.711864,1.118644,52.191116
-0.635593,1.118644,52.365353
-0.559322,1.118644,52.507526
-0.483051,1.118644,52.646782
-0.406780,1.118644,52.786037
-0.330508,1.118644,52.927433
-0.254237,1.118644,53.007168
-0.177966,1.118644,53.000118
-0.101695,1.118644,53.013115
-0.025424,1.118644,53.072845
0.050847,1.118644,52.149490
0.127119,1.118644,50.774677
0.203390,1.118644,49.411823
0.279661,1.118644,48.087830
0.355932,1.118644,46.531677
0.432203,1.118644,42.270813
0.508474,1.118644,34.698654
0.584746,1.118644,27.185198
0.661017,1.118644,19.945894
0.737288,1.118644,12.809513
0.813559,1.118644,5.674046
0.889830,1.118644,-1.461422
0.966102,1.118644,-8.596897
1.042373,1.118644,-15.732365
1.118644,1.118644,-21.515808
1.194915,1.118644,-27.304447
1.271186,1.118644,-33.852962
1.347457,1.118644,-40.401470
1.423728,1.118644,-46.949986
1.500000,1.118644,-53.498554
-3.000000,1.194915,-27.614996
-2.923729,1.194915,-19.176098
-2.847458,1.194915,-11.329360
-2.771186,1.194915,-4.088163
-2.694915,1.194915,3.304223
-2.618644,1.194915,12.711395
-2.542373,1.194915,21.967319
-2.466102,1.194915,31.564022
-2.389831,1.194915,41.267780
-2.313559,1.194915,46.176186
-2.237288,1.194915,47.041233
-2.161017,1.194915,47.376995
-2.084746,1.194915,47.810715
-2.008475,1.194915,48.115131
-1.932203,1.194915,48.392033
-1.855932,1.194915,48.656685
-1.779661,1.194915,48.913338
-1.703390,1.194915,49.174160
-1.627119,1.194915,49.380581
-1.550848,1.194915,49.504887
-1.474576,1.194915,49.624630
-1.398305,1.194915,49.834797
-1.322034,1.194915,50.102932
-1.245763,1.194915,50.378437
-1.169492,1.194915,50.656742
-1.093220,1.194915,50.901569
-1.016949,1.194915,51.121292
-0.940678,1.194915,51.356159
-0.864407,1.194915,51.581036
-0.788136,1.194915,51.796646
-0.711864,1.194915,52.003834
-0.635593,1.194915,52.186993
-0.559322,1.194915,52.339203
-0.483051,1.194915,52.478455
-0.406780,1.194915,52.617714
-0.330508,1.194915,52.758572
-0.254237,1.194915,52.835724
-0.177966,1.194915,52.833424
-0.101695,1.194915,52.874832
-0.025424,1.194915,52.928867
0.050847,1.194915,52.404732
