Wall time,Step,Value
1781730463.6869764,49400000,74.47917938232422
1781730470.9241424,49500000,77.04576110839844
1781730478.1034455,49600000,78.1554183959961
1781730485.2315629,49700000,75.818603515625
1781730492.4200509,49800000,78.30473327636719
1781730499.4900963,49900000,79.05876922607422
1781730506.2526,50000000,78.19977569580078
1781730513.5168636,50100000,78.07138061523438
1781730520.4981503,50200000,78.17362213134766
1781730527.6480286,50300000,77.563232421875
1781730534.7040544,50400000,79.2005844116211
1781730541.7718089,50500000,78.17979431152344
1781730548.6780667,50600000,78.21263122558594
1781730555.6627784,50700000,78.23677062988281
1781730562.7644203,50800000,79.07491302490234
1781730570.0004647,50900000,77.58096313476562
1781730577.2747948,51000000,78.6257553100586
1781730583.788002,51100000,78.7253189086914
1781730590.1150088,51200000,78.78075408935547
1781730596.8533797,51300000,79.52363586425781
1781730603.7280915,51400000,78.01594543457031
1781730610.535837,51500000,76.71894836425781
1781730617.5077894,51600000,78.36538696289062
1781730624.7694232,51700000,79.29788208007812
1781730632.152118,51800000,78.84291076660156
1781730639.1883204,51900000,78.23388671875
1781730646.3293333,52000000,80.29972839355469
1781730653.4917977,52100000,78.56001281738281
1781730660.938847,52200000,79.12975311279297
1781730667.6294148,52300000,80.37428283691406
1781730674.0805848,52400000,80.05220031738281
1781730680.620427,52500000,79.7486801147461
1781730687.4066157,52600000,79.70708465576172
1781730694.3207197,52700000,80.6478042602539
1781730701.8097663,52800000,78.80596160888672
1781730708.8274875,52900000,79.10739135742188
1781730716.053307,53000000,78.2546157836914
1781730724.9192348,53100000,79.38438415527344
1781730733.8205106,53200000,81.08846282958984
1781730742.0298023,53300000,79.41352844238281
1781730749.3732438,53400000,81.02867126464844
1781730755.6162271,53500000,79.48779296875
1781730762.0445364,53600000,80.41311645507812
1781730768.7134037,53700000,79.3484115600586
1781730775.6659422,53800000,80.1067123413086
1781730782.7500587,53900000,80.10986328125
1781730789.8715143,54000000,78.32392120361328
1781730796.9708543,54100000,81.30714416503906
1781730804.115723,54200000,80.38046264648438
1781730811.3624246,54300000,80.75763702392578
1781730818.8372514,54400000,80.5986557006836
1781730825.8785827,54500000,79.86072540283203
1781730832.6959908,54600000,81.03202819824219
1781730839.4401982,54700000,79.991455078125
1781730846.360038,54800000,80.88429260253906
1781730853.4417331,54900000,79.96680450439453
1781730860.504947,55000000,80.74691772460938
1781730867.6774092,55100000,80.24148559570312
1781730875.2855942,55200000,81.24789428710938
1781730882.503739,55300000,79.4786605834961
1781730889.619406,55400000,78.01522827148438
1781730896.8150387,55500000,79.75566864013672
1781730903.6841884,55600000,80.67536926269531
1781730910.423772,55700000,79.08037567138672
1781730917.1158745,55800000,81.54834747314453
1781730923.9347863,55900000,79.16851806640625
1781730930.6793387,56000000,79.60118103027344
1781730937.7769141,56100000,80.56381225585938
1781730944.9191585,56200000,80.58314514160156
1781730952.0360146,56300000,79.62838745117188
1781730959.0895884,56400000,80.84611511230469
1781730966.369193,56500000,81.66240692138672
1781730973.309197,56600000,79.08724212646484
1781730980.317934,56700000,80.75089263916016
1781730987.3482199,56800000,81.02996063232422
1781730994.502423,56900000,81.88238525390625
1781731001.5740201,57000000,80.80477142333984
1781731008.676426,57100000,80.81217193603516
1781731016.2890625,57200000,81.82443237304688
1781731022.7412176,57300000,80.9132308959961
